primeOShuffle,responseSentence,pTSentence,primeType,correctPChoices,audio,btwncondition,slide_type,primeTShuffle,pTChoice,pOwrongAnswer,response,pTSymbols,responseSymbols,goodPOChoice,primeStrength,Answer.time_in_minutes,slide_number,correctPTChoice,pTwrongAnswer,responseChoice,correctPOChoice,pOChoice,workerid,trial_type,Answer.condition,block_rt,image,pOSymbols,response_rt,goodPTChoice,pOSentence
"[0, 1]",There is a heart.,"There is a triangle, but there is nothing besides a triangle.",2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[9, 0, 1]","[4, 8, 2]",1,2,18.450283333333335,,True,"[0, 0, 0]",0,True,1,17,response,undefined,8023,,"[0, 4, 5]",3518,0,"There is a diamond, but there is nothing besides a diamond."
"[1, 0]",There is a heart.,There is a diamond.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 2, 8]","[4, 5, 1]",0,1,18.450283333333335,,True,"[0, 0, 0]",0,True,0,17,response,undefined,6156,,"[7, 3, 2]",1579,0,There is a circle.
"[1, 0]",There are four diamonds.,There are four diamonds.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 2, 7]","[0, 5, 1]",0,0,18.450283333333335,,True,"[0, 0, 0]",1,True,0,17,filler,undefined,6784,,"[3, 1, 4]",2499,0,There are four spades.
"[0, 1]",There are four diamonds.,"There are four squares, but there are no more than four squares.",1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 0, 1]","[0, 1, 8]",1,2,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,response,undefined,8776,,"[9, 0, 1]",4387,1,"There are four triangles, but there are no more than four triangles."
"[1, 0]",There is a triangle.,7 + 3 = ?,2,False,,exh-clausal,,"[1, 0]",1,"[2, 0, 0]",,"[10, 7, 3]","[9, 7, 5]",0,3,18.450283333333335,,False,"[6, 0, 0]",1,True,0,17,filler,undefined,6648,,"[13, 5, 8]",2319,0,5 + 8 = ?
"[1, 0]",There are four diamonds.,There are four circles.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[7, 1, 9]","[0, 2, 1]",0,1,18.450283333333335,,True,"[0, 0, 0]",0,True,0,17,response,undefined,7983,,"[9, 2, 1]",4066,1,There are four triangles.
"[1, 0]",Some of the symbols are notes.,3 + 8 = ?,0,True,,exh-clausal,,"[0, 1]",1,"[3, 0, 0]",,"[11, 3, 8]","[8, 9, 1]",0,3,18.450283333333335,,True,"[5, 0, 0]",1,True,0,17,filler,undefined,7035,,"[11, 6, 5]",2495,1,6 + 5 = ?
"[0, 1]",Some of the symbols are hearts.,"Some of the symbols are ticks, but not all of them are ticks.",0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 4, 1]","[4, 9, 5]",1,2,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,filler,undefined,22017,,"[8, 2, 5]",10446,1,"Some of the symbols are notes, but not all of them are notes."
"[1, 0]",Some of the symbols are ticks.,5 + 0 = ?,0,False,,exh-clausal,,"[1, 0]",1,"[9, 0, 0]",,"[5, 5, 0]","[2, 3, 9]",0,3,18.450283333333335,,False,"[2, 0, 0]",1,False,1,17,filler,undefined,6888,,"[9, 8, 1]",2079,0,8 + 1 = ?
"[0, 1]",There is a star.,There is a star.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[6, 3, 0]","[6, 3, 8]",1,0,18.450283333333335,,True,"[0, 0, 0]",0,True,1,17,response,undefined,6872,,"[8, 3, 0]",2159,1,There is a note.
"[0, 1]",There is a club.,There is a diamond.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 1, 5]","[1, 7, 0]",1,1,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,filler,undefined,5168,,"[5, 8, 2]",2043,1,There is a square.
"[0, 1]",There are four clubs.,3 + 2 = ?,1,True,,exh-clausal,,"[0, 1]",1,"[3, 0, 0]",,"[5, 3, 2]","[1, 5, 0]",1,3,18.450283333333335,,True,"[6, 0, 0]",1,True,1,17,filler,undefined,6755,,"[3, 0, 3]",1731,1,0 + 3 = ?
"[0, 1]",There is a triangle.,6 + 5 = ?,2,False,,exh-clausal,,"[0, 1]",0,"[8, 0, 0]",,"[11, 6, 5]","[9, 0, 1]",1,3,18.450283333333335,,False,"[4, 0, 0]",0,True,1,17,response,undefined,8292,,"[9, 5, 4]",2119,1,5 + 4 = ?
"[1, 0]",There are four clubs.,There are four squares.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 9, 0]","[1, 6, 3]",0,1,18.450283333333335,,True,"[0, 0, 0]",1,True,0,17,filler,undefined,6116,,"[8, 2, 3]",2447,1,There are four notes.
"[1, 0]",Some of the symbols are ticks.,Some of the symbols are clubs.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 9, 7]","[2, 1, 9]",0,0,18.450283333333335,,True,"[0, 0, 0]",0,True,0,17,response,undefined,8209,,"[8, 3, 6]",2674,0,Some of the symbols are notes.
"[1, 0]",There is a triangle.,"There is a star, but there is nothing besides a star.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[6, 9, 3]","[9, 2, 5]",0,2,18.450283333333335,,True,"[0, 0, 0]",0,True,0,17,response,undefined,6936,,"[5, 2, 8]",1945,1,"There is a square, but there is nothing besides a square."
"[1, 0]",There are four stars.,There are four ticks.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 3, 7]","[6, 1, 0]",0,1,18.450283333333335,,True,"[0, 0, 0]",1,True,0,17,response,undefined,5612,,"[9, 4, 1]",2383,1,There are four triangles.
"[0, 1]",There is a club.,0 + 6 = ?,2,False,,exh-clausal,,"[0, 1]",1,"[1, 0, 0]",,"[6, 0, 6]","[1, 6, 8]",1,3,18.450283333333335,,True,"[0, 0, 0]",1,False,0,17,filler,undefined,6556,,"[6, 0, 6]",2167,1,0 + 6 = ?
"[0, 1]",Some of the symbols are spades.,Some of the symbols are triangles.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 2, 5]","[3, 7, 4]",1,1,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,filler,undefined,10064,,"[8, 3, 2]",2993,1,Some of the symbols are notes.
"[1, 0]",Some of the symbols are diamonds.,9 + 9 = ?,0,True,,exh-clausal,,"[0, 1]",1,"[9, 0, 0]",,"[18, 9, 9]","[0, 7, 2]",0,3,18.450283333333335,,True,"[9, 0, 0]",1,True,0,17,response,undefined,12671,,"[11, 5, 6]",6322,1,5 + 6 = ?
"[0, 1]",Some of the symbols are diamonds.,6 + 3 = ?,0,False,,exh-clausal,,"[0, 1]",1,"[8, 0, 0]",,"[9, 6, 3]","[0, 9, 8]",1,3,18.450283333333335,,True,"[4, 0, 0]",1,False,0,17,response,undefined,5764,,"[3, 1, 2]",1994,1,1 + 2 = ?
"[0, 1]",There are four diamonds.,"There are four diamonds, but there are no more than four diamonds.",1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 5, 4]","[0, 3, 1]",1,2,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,filler,undefined,5693,,"[7, 4, 0]",2008,0,"There are four circles, but there are no more than four circles."
"[0, 1]",Some of the symbols are squares.,Some of the symbols are squares.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 4, 1]","[5, 6, 9]",1,0,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,filler,undefined,6813,,"[9, 3, 1]",1883,1,Some of the symbols are triangles.
"[0, 1]",Some of the symbols are triangles.,Some of the symbols are diamonds.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 5, 3]","[9, 0, 3]",1,1,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,response,undefined,7027,,"[8, 3, 7]",2246,1,Some of the symbols are notes.
"[0, 1]",There are four diamonds.,7 + 2 = ?,1,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[9, 7, 2]","[0, 7, 9]",1,3,18.450283333333335,,False,"[7, 0, 0]",1,False,0,17,filler,undefined,6232,,"[17, 8, 9]",1679,0,8 + 9 = ?
"[0, 1]",There are four diamonds.,There are four hearts.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[4, 2, 6]","[0, 5, 2]",1,0,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,filler,undefined,6140,,"[4, 1, 5]",2071,1,There are four hearts.
"[1, 0]",There is a star.,8 + 5 = ?,2,False,,exh-clausal,,"[1, 0]",0,"[6, 0, 0]",,"[13, 8, 5]","[6, 0, 8]",0,3,18.450283333333335,,True,"[9, 0, 0]",1,False,1,17,filler,undefined,5500,,"[8, 6, 2]",1543,0,6 + 2 = ?
"[1, 0]",There are four ticks.,7 + 4 = ?,1,False,,exh-clausal,,"[1, 0]",0,"[3, 0, 0]",,"[11, 7, 4]","[2, 3, 4]",0,3,18.450283333333335,,True,"[0, 0, 0]",1,False,1,17,response,undefined,7252,,"[17, 9, 8]",2979,0,9 + 8 = ?
"[1, 0]",Some of the symbols are notes.,"Some of the symbols are hearts, but not all of them are hearts.",0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[4, 9, 3]","[8, 1, 4]",0,2,18.450283333333335,,True,"[0, 0, 0]",1,True,0,17,filler,undefined,6700,,"[9, 7, 4]",1764,1,"Some of the symbols are triangles, but not all of them are triangles."
"[1, 0]",There are four notes.,There are four notes.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 4, 9]","[8, 9, 2]",0,0,18.450283333333335,,True,"[0, 0, 0]",1,True,0,17,response,undefined,5795,,"[0, 7, 8]",2573,0,There are four diamonds.
"[0, 1]",Some of the symbols are stars.,Some of the symbols are diamonds.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 2, 9]","[6, 3, 0]",1,1,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,filler,undefined,7052,,"[5, 4, 6]",2055,0,Some of the symbols are squares.
"[1, 0]",Some of the symbols are hearts.,Some of the symbols are spades.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[3, 4, 0]","[4, 9, 5]",0,0,18.450283333333335,,True,"[0, 0, 0]",0,True,0,17,response,undefined,6662,,"[0, 3, 2]",1909,1,Some of the symbols are diamonds.
"[0, 1]",There is a club.,"There is a note, but there is nothing besides a note.",2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 0, 1]","[1, 9, 7]",1,2,18.450283333333335,,True,"[0, 0, 0]",0,True,1,17,response,undefined,5703,,"[2, 4, 3]",2122,0,"There is a tick, but there is nothing besides a tick."
"[1, 0]",There is a note.,There is a star.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[6, 5, 3]","[8, 2, 6]",0,1,18.450283333333335,,True,"[0, 0, 0]",1,True,0,17,filler,undefined,6464,,"[9, 5, 6]",2311,1,There is a triangle.
"[0, 1]",Some of the symbols are diamonds.,Some of the symbols are hearts.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[4, 8, 3]","[0, 1, 4]",1,1,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,response,undefined,8699,,"[2, 6, 0]",2922,0,Some of the symbols are ticks.
"[1, 0]",There are four diamonds.,There are four notes.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 9, 5]","[0, 5, 3]",0,0,18.450283333333335,,True,"[0, 0, 0]",0,True,0,17,response,undefined,5821,,"[8, 7, 5]",1748,0,There are four notes.
"[0, 1]",Some of the symbols are stars.,2 + 2 = ?,0,False,,exh-clausal,,"[1, 0]",1,"[0, 0, 0]",,"[4, 2, 2]","[6, 2, 0]",1,3,18.450283333333335,,False,"[5, 0, 0]",1,False,0,17,response,undefined,5823,,"[14, 7, 7]",2782,0,7 + 7 = ?
"[1, 0]",There are four notes.,"There are four hearts, but there are no more than four hearts.",1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[4, 0, 1]","[8, 5, 6]",0,2,18.450283333333335,,True,"[0, 0, 0]",1,True,0,17,response,undefined,8424,,"[5, 8, 0]",4862,1,"There are four squares, but there are no more than four squares."
"[0, 1]",There is a spade.,There is a triangle.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 6, 5]","[3, 7, 8]",1,0,18.450283333333335,,True,"[0, 0, 0]",0,True,1,17,response,undefined,6252,,"[2, 3, 8]",1903,1,There is a tick.
"[1, 0]",There is a spade.,There is a club.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 8, 2]","[3, 4, 7]",0,1,18.450283333333335,,True,"[0, 0, 0]",1,True,0,17,filler,undefined,6539,,"[0, 5, 9]",1966,0,There is a diamond.
"[1, 0]",Some of the symbols are circles.,Some of the symbols are notes.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 1, 3]","[7, 5, 2]",0,0,18.450283333333335,,True,"[0, 0, 0]",1,True,0,17,filler,undefined,5247,,"[7, 0, 5]",1811,0,Some of the symbols are circles.
"[0, 1]",There are four hearts.,"There are four spades, but there are no more than four spades.",1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[3, 7, 1]","[4, 1, 5]",1,2,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,response,undefined,7393,,"[9, 8, 2]",2799,0,"There are four triangles, but there are no more than four triangles."
"[0, 1]",There is a circle.,9 + 8 = ?,2,False,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[17, 9, 8]","[7, 9, 8]",1,3,18.450283333333335,,True,"[6, 0, 0]",1,False,0,17,filler,undefined,7403,,"[9, 8, 1]",1814,1,8 + 1 = ?
"[0, 1]",There is a heart.,"There is a tick, but there is nothing besides a tick.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 0, 7]","[4, 7, 0]",1,2,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,filler,undefined,5780,,"[5, 2, 6]",1920,1,"There is a square, but there is nothing besides a square."
"[0, 1]",There is a heart.,There is a square.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 1, 3]","[4, 7, 5]",1,0,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,filler,undefined,10179,,"[0, 5, 1]",6270,1,There is a diamond.
"[1, 0]",There is a tick.,There is a note.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 2, 6]","[2, 6, 4]",0,1,18.450283333333335,,True,"[0, 0, 0]",0,True,0,17,response,undefined,6760,,"[2, 1, 4]",2959,0,There is a tick.
"[1, 0]",There is a square.,"There is a diamond, but there is nothing besides a diamond.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 4, 6]","[5, 3, 8]",0,2,18.450283333333335,,True,"[0, 0, 0]",0,True,0,17,response,undefined,5304,,"[7, 0, 9]",1339,1,"There is a circle, but there is nothing besides a circle."
"[1, 0]",There is a spade.,"There is a club, but there is nothing besides a club.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[1, 4, 5]","[3, 5, 0]",0,2,18.450283333333335,,True,"[0, 0, 0]",1,True,0,17,filler,undefined,6528,,"[1, 4, 7]",2211,1,"There is a club, but there is nothing besides a club."
"[0, 1]",Some of the symbols are notes.,Some of the symbols are spades.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[3, 0, 8]","[8, 1, 0]",1,1,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,filler,undefined,7876,,"[0, 9, 2]",1827,1,Some of the symbols are diamonds.
"[1, 0]",There is a triangle.,1 + 1 = ?,2,False,,exh-clausal,,"[1, 0]",0,"[2, 0, 0]",,"[2, 1, 1]","[9, 7, 0]",0,3,18.450283333333335,,True,"[9, 0, 0]",0,False,1,17,response,undefined,5618,,"[11, 4, 7]",1805,0,4 + 7 = ?
"[1, 0]",There are four clubs.,There are four ticks.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[2, 9, 5]","[1, 7, 9]",0,0,18.450283333333335,,True,"[0, 0, 0]",1,True,0,17,filler,undefined,5364,,"[4, 7, 3]",1823,0,There are four hearts.
"[1, 0]",There are four squares.,1 + 0 = ?,1,True,,exh-clausal,,"[0, 1]",1,"[5, 0, 0]",,"[1, 1, 0]","[5, 4, 9]",0,3,18.450283333333335,,True,"[5, 0, 0]",1,True,0,17,filler,undefined,6332,,"[8, 1, 7]",2015,1,1 + 7 = ?
"[0, 1]",Some of the symbols are notes.,Some of the symbols are stars.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[6, 3, 1]","[8, 9, 4]",1,0,18.450283333333335,,True,"[0, 0, 0]",1,True,1,17,filler,undefined,14739,,"[1, 2, 0]",1562,0,Some of the symbols are clubs.
,,,,,,,bot_check,,,,"[0, 'Sarah']",,,,,21.087666666666667,1,,,,,,18,,undefined,,Sarah,,,,
"[1, 0]",There is a circle.,There is a spade.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[3, 2, 9]","[7, 6, 2]",0,0,21.087666666666667,,True,"[0, 0, 0]",1,True,0,18,filler,undefined,15110,,"[3, 1, 4]",4559,0,There is a spade.
"[1, 0]",There are four squares.,There are four clubs.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[1, 3, 7]","[5, 1, 8]",0,0,21.087666666666667,,True,"[0, 0, 0]",1,True,0,18,response,undefined,19975,,"[0, 3, 8]",6390,0,There are four diamonds.
"[0, 1]",There is a club.,0 + 5 = ?,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[5, 0, 5]","[1, 7, 5]",1,3,21.087666666666667,,True,"[9, 0, 0]",1,True,1,18,filler,undefined,10600,,"[10, 7, 3]",3954,0,7 + 3 = ?
"[0, 1]",There are four stars.,There are four notes.,1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 1, 5]","[6, 8, 2]",1,1,21.087666666666667,,True,"[0, 0, 0]",1,True,1,18,response,undefined,14767,,"[2, 7, 0]",4927,0,There are four ticks.
"[1, 0]",There are four spades.,6 + 2 = ?,1,False,,exh-clausal,,"[0, 1]",0,"[5, 0, 0]",,"[8, 6, 2]","[3, 2, 9]",0,3,21.087666666666667,,False,"[1, 0, 0]",1,False,1,18,response,undefined,10000,,"[11, 4, 7]",3006,1,4 + 7 = ?
"[0, 1]",There are four squares.,"There are four triangles, but there are no more than four triangles.",1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[9, 8, 7]","[5, 9, 2]",1,2,21.087666666666667,,True,"[0, 0, 0]",1,True,1,18,response,undefined,15231,,"[9, 6, 0]",3718,0,"There are four triangles, but there are no more than four triangles."
"[0, 1]",There are four notes.,"There are four ticks, but there are no more than four ticks.",1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 7, 0]","[8, 9, 5]",1,2,21.087666666666667,,True,"[0, 0, 0]",1,True,1,18,filler,undefined,12152,,"[6, 1, 0]",3655,1,"There are four stars, but there are no more than four stars."
"[0, 1]",Some of the symbols are stars.,Some of the symbols are stars.,0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[6, 2, 4]","[6, 8, 5]",1,0,21.087666666666667,,True,"[0, 0, 0]",1,True,1,18,response,undefined,20814,,"[4, 6, 7]",8015,1,Some of the symbols are hearts.
"[0, 1]",There are four stars.,There are four diamonds.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 5, 6]","[6, 5, 8]",1,1,21.087666666666667,,True,"[0, 0, 0]",1,True,1,18,filler,undefined,10096,,"[3, 1, 0]",3231,1,There are four spades.
"[1, 0]",Some of the symbols are diamonds.,"Some of the symbols are ticks, but not all of them are ticks.",0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 8, 5]","[0, 4, 2]",0,2,21.087666666666667,,True,"[0, 0, 0]",1,True,0,18,response,undefined,15839,,"[9, 7, 8]",4574,1,"Some of the symbols are triangles, but not all of them are triangles."
"[1, 0]",There is a star.,"There is a spade, but there is nothing besides a spade.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[3, 4, 6]","[6, 4, 0]",0,2,21.087666666666667,,True,"[0, 0, 0]",1,True,0,18,filler,undefined,12536,,"[3, 5, 7]",3926,1,"There is a spade, but there is nothing besides a spade."
"[0, 1]",Some of the symbols are ticks.,4 + 9 = ?,0,False,,exh-clausal,,"[1, 0]",1,"[8, 0, 0]",,"[13, 4, 9]","[2, 3, 8]",1,3,21.087666666666667,,False,"[7, 0, 0]",1,False,0,18,response,undefined,11056,,"[5, 3, 2]",4623,0,3 + 2 = ?
"[1, 0]",Some of the symbols are circles.,"Some of the symbols are diamonds, but not all of them are diamonds.",0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[0, 4, 9]","[7, 2, 9]",0,2,21.087666666666667,,True,"[0, 0, 0]",1,True,0,18,response,undefined,12615,,"[5, 8, 1]",4229,0,"Some of the symbols are squares, but not all of them are squares."
"[0, 1]",There are four stars.,"There are four stars, but there are no more than four stars.",1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[6, 1, 9]","[6, 9, 0]",1,2,21.087666666666667,,True,"[0, 0, 0]",1,True,1,18,filler,undefined,12431,,"[6, 3, 8]",3015,1,"There are four stars, but there are no more than four stars."
"[0, 1]",Some of the symbols are triangles.,6 + 3 = ?,0,False,,exh-clausal,,"[1, 0]",1,"[2, 0, 0]",,"[9, 6, 3]","[9, 8, 3]",1,3,21.087666666666667,,False,"[4, 0, 0]",1,False,0,18,response,undefined,10627,,"[11, 5, 6]",3594,0,5 + 6 = ?
"[0, 1]",There are four squares.,"There are four circles, but there are no more than four circles.",1,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[7, 5, 1]","[5, 4, 2]",1,2,21.087666666666667,,True,"[0, 0, 0]",1,True,1,18,filler,undefined,10908,,"[3, 7, 0]",3247,0,"There are four spades, but there are no more than four spades."
"[0, 1]",There are four spades.,There are four ticks.,1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[2, 4, 9]","[3, 1, 8]",1,0,21.087666666666667,,True,"[0, 0, 0]",1,True,1,18,response,undefined,15024,,"[1, 6, 5]",3015,1,There are four clubs.
"[0, 1]",Some of the symbols are diamonds.,1 + 3 = ?,0,True,,exh-clausal,,"[1, 0]",0,"[3, 0, 0]",,"[4, 1, 3]","[0, 5, 9]",1,3,21.087666666666667,,True,"[0, 0, 0]",1,True,1,18,filler,undefined,12208,,"[6, 6, 0]",3758,0,6 + 0 = ?
"[1, 0]",There is a note.,"There is a note, but there is nothing besides a note.",2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 3, 4]","[8, 5, 9]",0,2,21.087666666666667,,True,"[0, 0, 0]",0,True,0,18,response,undefined,23391,,"[9, 1, 0]",11494,0,"There is a triangle, but there is nothing besides a triangle."
"[0, 1]",There are four notes.,"There are four triangles, but there are no more than four triangles.",1,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[9, 1, 6]","[8, 9, 1]",1,2,21.087666666666667,,True,"[0, 0, 0]",1,True,1,18,response,undefined,11465,,"[7, 1, 8]",4328,1,"There are four circles, but there are no more than four circles."
"[1, 0]",There are four notes.,5 + 0 = ?,1,False,,exh-clausal,,"[1, 0]",1,"[7, 0, 0]",,"[5, 5, 0]","[8, 3, 2]",0,3,21.087666666666667,,False,"[6, 0, 0]",1,True,0,18,response,undefined,9598,,"[3, 0, 3]",3367,0,0 + 3 = ?
"[1, 0]",Some of the symbols are hearts.,4 + 6 = ?,0,False,,exh-clausal,,"[1, 0]",0,"[6, 0, 0]",,"[10, 4, 6]","[4, 2, 7]",0,3,21.087666666666667,,True,"[5, 0, 0]",1,False,1,18,response,undefined,11191,,"[7, 6, 1]",5014,0,6 + 1 = ?
"[0, 1]",There is a tick.,"There is a square, but there is nothing besides a square.",2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[5, 8, 4]","[2, 8, 4]",1,2,21.087666666666667,,True,"[0, 0, 0]",1,True,1,18,filler,undefined,13688,,"[9, 8, 2]",6046,1,"There is a triangle, but there is nothing besides a triangle."
"[0, 1]",There is a triangle.,There is a club.,2,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[1, 4, 0]","[9, 1, 6]",1,0,21.087666666666667,,True,"[0, 0, 0]",0,True,1,18,response,undefined,15152,,"[9, 4, 1]",4335,1,There is a triangle.
"[1, 0]",There is a note.,There is a square.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[5, 1, 9]","[8, 3, 0]",0,1,21.087666666666667,,True,"[0, 0, 0]",0,True,0,18,response,undefined,21095,,"[4, 1, 2]",3063,0,There is a heart.
"[1, 0]",There are four hearts.,6 + 3 = ?,1,True,,exh-clausal,,"[0, 1]",1,"[2, 0, 0]",,"[9, 6, 3]","[4, 0, 2]",0,3,21.087666666666667,,True,"[1, 0, 0]",1,True,0,18,filler,undefined,11847,,"[8, 1, 7]",4358,1,1 + 7 = ?
"[0, 1]",There is a note.,There is a note.,2,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[8, 4, 9]","[8, 7, 0]",1,0,21.087666666666667,,True,"[0, 0, 0]",0,True,1,18,response,undefined,10776,,"[4, 9, 3]",4069,0,There is a heart.
"[0, 1]",Some of the symbols are triangles.,"Some of the symbols are diamonds, but not all of them are diamonds.",0,True,,exh-clausal,,"[0, 1]",1,"[0, 0, 0]",,"[0, 3, 7]","[9, 8, 6]",1,2,21.087666666666667,,True,"[0, 0, 0]",1,True,1,18,filler,undefined,14841,,"[1, 8, 6]",4473,1,"Some of the symbols are clubs, but not all of them are clubs."
"[0, 1]",There is a triangle.,3 + 7 = ?,2,True,,exh-clausal,,"[1, 0]",0,"[8, 0, 0]",,"[10, 3, 7]","[9, 7, 0]",1,3,21.087666666666667,,True,"[9, 0, 0]",1,True,1,18,filler,undefined,12438,,"[9, 6, 3]",4096,0,6 + 3 = ?
"[1, 0]",Some of the symbols are triangles.,Some of the symbols are triangles.,0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[9, 6, 7]","[9, 3, 5]",0,0,21.087666666666667,,True,"[0, 0, 0]",1,True,0,18,filler,undefined,20191,,"[0, 4, 2]",4391,0,Some of the symbols are diamonds.
"[1, 0]",Some of the symbols are circles.,"Some of the symbols are hearts, but not all of them are hearts.",0,True,,exh-clausal,,"[1, 0]",0,"[0, 0, 0]",,"[4, 8, 3]","[7, 2, 8]",0,2,21.087666666666667,,True,"[0, 0, 0]",1,True,0,18,response,undefined,28671,,"[6, 9, 5]",15451,0,"Some of the symbols are stars, but not all of them are stars."
