block_rt,workerid,pOSentence,pTwrongAnswer,primeType,primeTShuffle,Answer.condition,slide_type,pTChoice,correctPOChoice,btwncondition,correctPTChoice,trial_type,Answer.time_in_minutes,pTSentence,pOSymbols,audio,pOChoice,slide_number,correctPChoices,responseSymbols,response_rt,goodPOChoice,response,primeOShuffle,image,responseSentence,primeStrength,goodPTChoice,pOwrongAnswer,pTSymbols,responseChoice
4352,16,9 + 3 = ?,"[1, 0, 0]",0,"[0, 1]",undefined,,0,True,exh-subclausal,False,response,9.2849,6 + 6 = ?,"[12, 9, 3]",,1,,False,"[5, 4, 1]",1839,1,,"[0, 1]",,Some of the symbols are squares.,3,1,"[2, 0, 0]","[12, 6, 6]",0
4736,16,There are four hearts.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,There are four hearts.,"[4, 8, 1]",,0,,True,"[2, 8, 4]",967,0,,"[1, 0]",,There are four ticks.,0,1,"[0, 0, 0]","[4, 2, 6]",0
5473,16,There is a diamond.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,There is a circle.,"[0, 8, 5]",,1,,True,"[9, 0, 8]",1575,1,,"[0, 1]",,There is a triangle.,0,1,"[0, 0, 0]","[7, 9, 6]",1
4409,16,There is a square.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,There is a star.,"[5, 4, 3]",,0,,True,"[4, 6, 9]",1536,0,,"[1, 0]",,There is a heart.,1,1,"[0, 0, 0]","[6, 9, 8]",0
4640,16,8 + 6 = ?,"[6, 0, 0]",2,"[1, 0]",undefined,,1,True,exh-subclausal,False,response,9.2849,5 + 5 = ?,"[14, 8, 6]",,0,,False,"[1, 3, 0]",2104,0,,"[1, 0]",,There is a club.,3,0,"[6, 0, 0]","[10, 5, 5]",0
6664,16,Some but not all of the symbols are ticks.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,Some but not all of the symbols are circles.,"[2, 4, 9]",,0,,True,"[9, 8, 2]",1727,0,,"[1, 0]",,Some of the symbols are triangles.,2,1,"[0, 0, 0]","[7, 0, 9]",0
6905,16,There are four clubs.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,There are four clubs.,"[1, 5, 7]",,0,,True,"[6, 9, 5]",1791,0,,"[1, 0]",,There are four stars.,1,0,"[0, 0, 0]","[1, 7, 2]",0
4816,16,There are four but no more than four ticks.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,There are four but no more than four circles.,"[2, 4, 6]",,0,,True,"[5, 9, 4]",1176,0,,"[1, 0]",,There are four squares.,2,0,"[0, 0, 0]","[7, 1, 6]",0
3672,16,4 + 0 = ?,"[6, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,0 + 3 = ?,"[4, 4, 0]",,1,,True,"[8, 5, 6]",1255,1,,"[0, 1]",,There are four notes.,3,0,"[7, 0, 0]","[3, 0, 3]",0
4585,16,9 + 2 = ?,"[9, 0, 0]",1,"[1, 0]",undefined,,1,False,exh-subclausal,False,filler,9.2849,8 + 8 = ?,"[11, 9, 2]",,0,,False,"[2, 5, 3]",1608,1,,"[0, 1]",,There are four ticks.,3,0,"[3, 0, 0]","[16, 8, 8]",1
4512,16,1 + 7 = ?,"[3, 0, 0]",1,"[1, 0]",undefined,,1,False,exh-subclausal,False,filler,9.2849,9 + 0 = ?,"[8, 1, 7]",,1,,False,"[2, 9, 0]",1742,0,,"[1, 0]",,There are four ticks.,3,0,"[8, 0, 0]","[9, 9, 0]",1
4320,16,9 + 0 = ?,"[8, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,1 + 0 = ?,"[9, 9, 0]",,1,,True,"[1, 9, 5]",1967,1,,"[0, 1]",,Some of the symbols are clubs.,3,0,"[9, 0, 0]","[1, 1, 0]",1
5521,16,Some but not all of the symbols are notes.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,Some but not all of the symbols are stars.,"[8, 3, 4]",,1,,True,"[2, 3, 7]",1872,1,,"[0, 1]",,Some of the symbols are ticks.,2,0,"[0, 0, 0]","[6, 3, 0]",1
5008,16,Some but not all of the symbols are circles.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,Some but not all of the symbols are ticks.,"[7, 9, 8]",,1,,True,"[7, 4, 1]",1807,1,,"[0, 1]",,Some of the symbols are circles.,2,0,"[0, 0, 0]","[2, 6, 5]",0
5729,16,There are four hearts.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,There are four hearts.,"[4, 7, 0]",,0,,True,"[7, 4, 0]",1720,0,,"[1, 0]",,There are four circles.,0,1,"[0, 0, 0]","[4, 0, 8]",1
4920,16,There is a circle but nothing else.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,There is a star but nothing else.,"[7, 6, 8]",,0,,True,"[0, 6, 2]",1895,0,,"[1, 0]",,There is a diamond.,2,1,"[0, 0, 0]","[6, 2, 0]",0
4120,16,Some of the symbols are notes.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,Some of the symbols are diamonds.,"[8, 7, 6]",,1,,True,"[5, 7, 6]",1351,1,,"[0, 1]",,Some of the symbols are squares.,1,1,"[0, 0, 0]","[0, 1, 5]",0
5977,16,There is a note but nothing else.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,There is a diamond but nothing else.,"[8, 2, 0]",,0,,True,"[9, 0, 1]",1728,0,,"[1, 0]",,There is a triangle.,2,0,"[0, 0, 0]","[0, 5, 7]",0
4448,16,Some of the symbols are spades.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,Some of the symbols are stars.,"[3, 7, 2]",,0,,True,"[8, 5, 4]",1135,0,,"[1, 0]",,Some of the symbols are notes.,0,1,"[0, 0, 0]","[6, 1, 5]",0
3352,16,There is a star but nothing else.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,There is a spade but nothing else.,"[6, 9, 8]",,0,,True,"[2, 5, 4]",1047,0,,"[1, 0]",,There is a tick.,2,1,"[0, 0, 0]","[3, 1, 4]",1
5601,16,Some of the symbols are triangles.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,Some of the symbols are clubs.,"[9, 2, 6]",,0,,True,"[1, 4, 6]",1535,0,,"[1, 0]",,Some of the symbols are clubs.,0,0,"[0, 0, 0]","[1, 0, 7]",1
5369,16,There is a square.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,There is a circle.,"[5, 8, 2]",,0,,True,"[1, 7, 2]",1455,0,,"[1, 0]",,There is a club.,1,1,"[0, 0, 0]","[7, 6, 5]",1
6088,16,Some of the symbols are stars.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,Some of the symbols are hearts.,"[6, 4, 5]",,1,,True,"[0, 9, 6]",2336,1,,"[0, 1]",,Some of the symbols are diamonds.,1,0,"[0, 0, 0]","[4, 6, 9]",0
3792,16,8 + 0 = ?,"[2, 0, 0]",2,"[0, 1]",undefined,,0,True,exh-subclausal,False,response,9.2849,6 + 6 = ?,"[8, 8, 0]",,1,,False,"[1, 3, 5]",1487,1,,"[0, 1]",,There is a club.,3,1,"[9, 0, 0]","[12, 6, 6]",0
3896,16,There are four circles.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,There are four triangles.,"[7, 3, 9]",,0,,True,"[6, 2, 9]",1678,0,,"[1, 0]",,There are four stars.,0,1,"[0, 0, 0]","[9, 7, 6]",1
4553,16,Some of the symbols are ticks.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,Some of the symbols are diamonds.,"[2, 5, 7]",,1,,True,"[3, 8, 0]",1416,1,,"[0, 1]",,Some of the symbols are spades.,0,1,"[0, 0, 0]","[0, 1, 9]",0
3576,16,0 + 3 = ?,"[2, 0, 0]",1,"[1, 0]",undefined,,0,False,exh-subclausal,True,response,9.2849,5 + 8 = ?,"[3, 0, 3]",,1,,False,"[0, 2, 3]",1079,0,,"[1, 0]",,There are four diamonds.,3,0,"[4, 0, 0]","[13, 5, 8]",0
3768,16,There is a square.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,There is a circle.,"[5, 3, 2]",,0,,True,"[7, 0, 4]",1207,0,,"[1, 0]",,There is a circle.,0,0,"[0, 0, 0]","[7, 4, 1]",0
4433,16,There is a diamond.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,There is a square.,"[0, 2, 7]",,1,,True,"[5, 2, 8]",1184,1,,"[0, 1]",,There is a square.,0,1,"[0, 0, 0]","[5, 9, 8]",0
4464,16,There is a club.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,False,exh-subclausal,True,response,9.2849,There is a star.,"[1, 8, 0]",,0,,False,"[4, 2, 5]",1079,1,,"[0, 1]",,There is a heart.,1,0,"[0, 0, 0]","[6, 9, 7]",0
3456,16,There is a star.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,There is a tick.,"[6, 0, 3]",,1,,True,"[9, 5, 7]",1215,1,,"[0, 1]",,There is a triangle.,1,1,"[0, 0, 0]","[2, 0, 8]",1
4000,16,There are four but no more than four stars.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,There are four but no more than four circles.,"[6, 9, 2]",,0,,True,"[6, 7, 1]",1063,0,,"[1, 0]",,There are four stars.,2,0,"[0, 0, 0]","[7, 4, 9]",1
3225,16,1 + 5 = ?,"[8, 0, 0]",2,"[0, 1]",undefined,,0,False,exh-subclausal,False,filler,9.2849,0 + 9 = ?,"[6, 1, 5]",,1,,False,"[5, 2, 1]",1200,0,,"[1, 0]",,There is a square.,3,1,"[0, 0, 0]","[9, 0, 9]",1
3784,16,There is a tick but nothing else.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,There is a diamond but nothing else.,"[2, 3, 4]",,0,,True,"[5, 8, 2]",1111,0,,"[1, 0]",,There is a square.,2,0,"[0, 0, 0]","[0, 5, 9]",0
3359,16,There are four triangles.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,There are four circles.,"[9, 4, 7]",,0,,True,"[1, 4, 3]",1255,0,,"[1, 0]",,There are four clubs.,0,1,"[0, 0, 0]","[7, 8, 1]",0
6512,16,Some of the symbols are circles.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,Some of the symbols are stars.,"[7, 2, 9]",,0,,True,"[7, 4, 2]",1551,0,,"[1, 0]",,Some of the symbols are circles.,0,1,"[0, 0, 0]","[6, 1, 9]",0
5216,16,There is a spade.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,There is a star.,"[3, 5, 7]",,1,,True,"[5, 4, 7]",1199,1,,"[0, 1]",,There is a square.,0,1,"[0, 0, 0]","[6, 8, 7]",0
4425,16,There are four triangles.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,There are four stars.,"[9, 2, 6]",,0,,True,"[4, 2, 0]",1783,0,,"[1, 0]",,There are four hearts.,1,1,"[0, 0, 0]","[6, 7, 5]",0
4984,16,Some of the symbols are hearts.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,Some of the symbols are triangles.,"[4, 5, 3]",,0,,True,"[2, 5, 4]",1672,0,,"[1, 0]",,Some of the symbols are ticks.,1,1,"[0, 0, 0]","[9, 6, 2]",0
3696,16,There are four triangles.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,There are four circles.,"[9, 2, 7]",,1,,True,"[8, 9, 2]",1015,1,,"[0, 1]",,There are four notes.,0,0,"[0, 0, 0]","[7, 5, 2]",0
5625,16,There are four diamonds.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,There are four diamonds.,"[0, 7, 9]",,0,,True,"[7, 4, 0]",1575,0,,"[1, 0]",,There are four circles.,0,0,"[0, 0, 0]","[0, 2, 5]",1
6472,16,Some but not all of the symbols are spades.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,Some but not all of the symbols are hearts.,"[3, 8, 6]",,1,,True,"[7, 4, 1]",1719,1,,"[0, 1]",,Some of the symbols are circles.,2,1,"[0, 0, 0]","[4, 9, 6]",1
4088,16,Some of the symbols are clubs.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,Some of the symbols are ticks.,"[1, 0, 3]",,1,,True,"[8, 0, 2]",1183,1,,"[0, 1]",,Some of the symbols are notes.,0,0,"[0, 0, 0]","[2, 0, 5]",0
4352,16,There is a diamond.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,There is a triangle.,"[0, 8, 1]",,1,,True,"[6, 1, 8]",1168,1,,"[0, 1]",,There is a star.,1,0,"[0, 0, 0]","[9, 6, 5]",0
4680,16,There is a square.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,False,exh-subclausal,True,filler,9.2849,There is a square.,"[5, 4, 1]",,1,,False,"[8, 1, 2]",1751,0,,"[1, 0]",,There is a note.,1,1,"[0, 0, 0]","[5, 1, 7]",1
9833,16,Some of the symbols are stars.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,Some of the symbols are spades.,"[6, 2, 3]",,0,,True,"[2, 5, 6]",1319,0,,"[1, 0]",,Some of the symbols are ticks.,0,0,"[0, 0, 0]","[3, 2, 9]",0
3432,16,4 + 0 = ?,"[2, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,4 + 6 = ?,"[4, 4, 0]",,0,,True,"[0, 3, 7]",1279,0,,"[1, 0]",,There is a diamond.,3,1,"[7, 0, 0]","[10, 4, 6]",0
3328,16,There are four squares.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,There are four clubs.,"[5, 3, 9]",,1,,True,"[9, 6, 0]",1120,1,,"[0, 1]",,There are four triangles.,1,1,"[0, 0, 0]","[1, 7, 3]",1
3848,16,There is a heart.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,There is a circle.,"[4, 0, 1]",,1,,True,"[4, 2, 6]",951,1,,"[0, 1]",,There is a heart.,0,1,"[0, 0, 0]","[7, 9, 2]",0
6920,16,0 + 6 = ?,"[0, 0, 0]",1,"[0, 1]",undefined,,0,True,exh-subclausal,False,response,9.2849,9 + 4 = ?,"[6, 0, 6]",,1,,False,"[4, 5, 9]",4623,1,,"[0, 1]",,There are four hearts.,3,1,"[0, 0, 0]","[13, 9, 4]",1
3609,16,There are four but no more than four hearts.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,There are four but no more than four circles.,"[4, 0, 7]",,1,,True,"[3, 7, 6]",1264,1,,"[0, 1]",,There are four spades.,2,0,"[0, 0, 0]","[7, 1, 4]",1
3856,16,0 + 7 = ?,"[8, 0, 0]",0,"[1, 0]",undefined,,1,False,exh-subclausal,False,filler,9.2849,2 + 6 = ?,"[7, 0, 7]",,1,,False,"[7, 3, 6]",1880,0,,"[1, 0]",,Some of the symbols are circles.,3,0,"[9, 0, 0]","[8, 2, 6]",1
4960,16,5 + 3 = ?,"[0, 0, 0]",0,"[0, 1]",undefined,,0,True,exh-subclausal,False,filler,9.2849,2 + 8 = ?,"[8, 5, 3]",,1,,False,"[1, 6, 0]",2062,1,,"[0, 1]",,Some of the symbols are clubs.,3,1,"[0, 0, 0]","[10, 2, 8]",1
4120,16,5 + 8 = ?,"[8, 0, 0]",2,"[0, 1]",undefined,,0,True,exh-subclausal,False,response,9.2849,9 + 1 = ?,"[13, 5, 8]",,1,,False,"[1, 9, 6]",1471,1,,"[0, 1]",,There is a club.,3,1,"[5, 0, 0]","[10, 9, 1]",0
4705,16,There is a spade.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,There is a note.,"[3, 4, 8]",,0,,True,"[4, 3, 1]",1608,0,,"[1, 0]",,There is a heart.,0,1,"[0, 0, 0]","[8, 7, 6]",1
4856,16,Some of the symbols are notes.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,Some of the symbols are diamonds.,"[8, 6, 5]",,1,,True,"[4, 6, 1]",1319,1,,"[0, 1]",,Some of the symbols are hearts.,1,0,"[0, 0, 0]","[0, 4, 6]",0
3024,16,There are four clubs.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,There are four clubs.,"[1, 9, 8]",,1,,True,"[5, 8, 6]",959,1,,"[0, 1]",,There are four squares.,1,0,"[0, 0, 0]","[1, 2, 5]",1
4024,16,9 + 9 = ?,"[2, 0, 0]",1,"[0, 1]",undefined,,0,True,exh-subclausal,False,filler,9.2849,1 + 0 = ?,"[18, 9, 9]",,1,,False,"[2, 4, 5]",1263,1,,"[0, 1]",,There are four ticks.,3,1,"[0, 0, 0]","[1, 1, 0]",1
8489,16,Some but not all of the symbols are clubs.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,Some but not all of the symbols are clubs.,"[1, 2, 3]",,1,,True,"[5, 7, 3]",4528,1,,"[0, 1]",,Some of the symbols are squares.,2,0,"[0, 0, 0]","[1, 3, 2]",0
4080,16,There are four clubs.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,There are four ticks.,"[1, 5, 3]",,0,,True,"[5, 6, 8]",1191,0,,"[1, 0]",,There are four squares.,0,1,"[0, 0, 0]","[2, 4, 5]",1
4177,16,Some of the symbols are ticks.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,Some of the symbols are circles.,"[2, 7, 6]",,0,,True,"[8, 9, 5]",1192,0,,"[1, 0]",,Some of the symbols are notes.,1,1,"[0, 0, 0]","[7, 4, 0]",0
4472,16,There are four but no more than four clubs.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,There are four but no more than four ticks.,"[1, 8, 0]",,0,,True,"[5, 9, 3]",1127,0,,"[1, 0]",,There are four squares.,2,0,"[0, 0, 0]","[2, 1, 5]",0
5681,16,There is a spade but nothing else.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,There is a circle but nothing else.,"[3, 9, 6]",,1,,True,"[2, 0, 1]",1672,1,,"[0, 1]",,There is a tick.,2,1,"[0, 0, 0]","[7, 1, 6]",0
9088,16,Some but not all of the symbols are hearts.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,Some but not all of the symbols are spades.,"[4, 5, 7]",,1,,True,"[8, 3, 6]",1127,1,,"[0, 1]",,Some of the symbols are notes.,2,1,"[0, 0, 0]","[3, 4, 8]",0
3713,16,There are four but no more than four hearts.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,There are four but no more than four diamonds.,"[4, 7, 9]",,0,,True,"[4, 5, 0]",1000,0,,"[1, 0]",,There are four hearts.,2,1,"[0, 0, 0]","[0, 8, 7]",1
3416,16,There are four spades.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,There are four clubs.,"[3, 8, 2]",,0,,True,"[9, 8, 1]",1431,0,,"[1, 0]",,There are four triangles.,1,0,"[0, 0, 0]","[1, 4, 2]",0
4160,16,6 + 3 = ?,"[4, 0, 0]",0,"[1, 0]",undefined,,1,False,exh-subclausal,False,response,9.2849,1 + 7 = ?,"[9, 6, 3]",,0,,False,"[8, 7, 2]",1703,1,,"[0, 1]",,Some of the symbols are notes.,3,0,"[0, 0, 0]","[8, 1, 7]",0
4080,16,Some but not all of the symbols are diamonds.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,Some but not all of the symbols are squares.,"[0, 1, 7]",,1,,True,"[2, 1, 3]",1375,1,,"[0, 1]",,Some of the symbols are ticks.,2,0,"[0, 0, 0]","[5, 9, 1]",0
5025,16,Some of the symbols are circles.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,Some of the symbols are squares.,"[7, 8, 2]",,1,,True,"[0, 1, 8]",1736,1,,"[0, 1]",,Some of the symbols are diamonds.,0,0,"[0, 0, 0]","[5, 3, 7]",1
4247,16,3 + 4 = ?,"[5, 0, 0]",2,"[1, 0]",undefined,,1,True,exh-subclausal,False,filler,9.2849,2 + 4 = ?,"[7, 3, 4]",,0,,False,"[0, 8, 1]",1863,0,,"[1, 0]",,There is a diamond.,3,0,"[4, 0, 0]","[6, 2, 4]",1
6040,16,There is a club.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,There is a diamond.,"[1, 8, 0]",,0,,True,"[2, 3, 1]",1375,0,,"[1, 0]",,There is a tick.,0,0,"[0, 0, 0]","[0, 8, 3]",1
4200,16,2 + 9 = ?,"[2, 0, 0]",0,"[0, 1]",undefined,,0,False,exh-subclausal,False,response,9.2849,4 + 7 = ?,"[11, 2, 9]",,1,,False,"[2, 8, 7]",1543,0,,"[1, 0]",,Some of the symbols are ticks.,3,1,"[9, 0, 0]","[11, 4, 7]",0
5065,16,There are four but no more than four squares.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,There are four but no more than four clubs.,"[5, 6, 1]",,1,,True,"[8, 6, 7]",2359,1,,"[0, 1]",,There are four notes.,2,1,"[0, 0, 0]","[1, 5, 0]",0
3976,16,Some of the symbols are ticks.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,Some of the symbols are ticks.,"[2, 4, 9]",,1,,True,"[4, 8, 5]",1375,1,,"[0, 1]",,Some of the symbols are hearts.,1,0,"[0, 0, 0]","[2, 3, 7]",1
5401,16,7 + 6 = ?,"[3, 0, 0]",1,"[0, 1]",undefined,,1,False,exh-subclausal,True,filler,9.2849,4 + 0 = ?,"[13, 7, 6]",,0,,False,"[1, 6, 7]",1175,1,,"[0, 1]",,There are four clubs.,3,1,"[6, 0, 0]","[4, 4, 0]",1
4016,16,6 + 8 = ?,"[0, 0, 0]",0,"[0, 1]",undefined,,0,True,exh-subclausal,False,response,9.2849,0 + 6 = ?,"[14, 6, 8]",,1,,False,"[5, 4, 1]",1783,1,,"[0, 1]",,Some of the symbols are squares.,3,1,"[0, 0, 0]","[6, 0, 6]",0
4192,16,0 + 7 = ?,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,5 + 3 = ?,"[7, 0, 7]",,1,,True,"[1, 3, 2]",2183,1,,"[0, 1]",,There is a club.,3,0,"[5, 0, 0]","[8, 5, 3]",1
4681,16,There are four spades.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,There are four ticks.,"[3, 5, 0]",,1,,True,"[9, 0, 7]",927,1,,"[0, 1]",,There are four triangles.,0,0,"[0, 0, 0]","[2, 4, 0]",0
6776,16,Some of the symbols are triangles.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,Some of the symbols are clubs.,"[9, 3, 4]",,1,,True,"[0, 2, 3]",1343,1,,"[0, 1]",,Some of the symbols are diamonds.,1,0,"[0, 0, 0]","[1, 4, 7]",1
3792,16,There is a club.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,9.2849,There is a circle.,"[1, 9, 2]",,0,,True,"[2, 6, 3]",1311,0,,"[1, 0]",,There is a tick.,1,0,"[0, 0, 0]","[7, 8, 5]",0
4745,16,Some but not all of the symbols are triangles.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,Some but not all of the symbols are circles.,"[9, 3, 7]",,0,,True,"[9, 0, 4]",1943,0,,"[1, 0]",,Some of the symbols are triangles.,2,1,"[0, 0, 0]","[7, 5, 8]",0
3592,16,There are four clubs.,"[0, 0, 0]",1,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,9.2849,There are four spades.,"[1, 3, 0]",,0,,True,"[4, 6, 2]",1536,0,,"[1, 0]",,There are four hearts.,1,1,"[0, 0, 0]","[3, 2, 5]",0
4289,16,7 + 6 = ?,"[8, 0, 0]",2,"[1, 0]",undefined,,1,True,exh-subclausal,False,filler,9.2849,4 + 6 = ?,"[13, 7, 6]",,1,,False,"[8, 4, 6]",1672,1,,"[0, 1]",,There is a note.,3,0,"[2, 0, 0]","[10, 4, 6]",1
4680,16,There are four but no more than four spades.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,There are four but no more than four triangles.,"[3, 9, 6]",,0,,True,"[9, 5, 4]",1752,0,,"[1, 0]",,There are four triangles.,2,0,"[0, 0, 0]","[9, 3, 0]",1
6840,16,There is a note.,"[0, 0, 0]",2,"[0, 1]",undefined,,1,True,exh-subclausal,True,filler,9.2849,There is a spade.,"[8, 7, 3]",,1,,True,"[1, 8, 7]",1639,1,,"[0, 1]",,There is a club.,0,1,"[0, 0, 0]","[3, 4, 0]",1
3616,16,There are four but no more than four squares.,"[0, 0, 0]",1,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,9.2849,There are four but no more than four notes.,"[5, 1, 8]",,1,,True,"[9, 7, 5]",1535,1,,"[0, 1]",,There are four triangles.,2,0,"[0, 0, 0]","[8, 0, 5]",1
,17,,,,,undefined,bot_check,,,,,,11.37625,,,,,1,,,,,"[0, 'Jennifer']",,Jennifer,,,,,,
16025,17,Some of the symbols are hearts.,"[0, 0, 0]",0,"[1, 0]",undefined,,0,True,exh-subclausal,True,filler,11.37625,Some of the symbols are diamonds.,"[4, 2, 7]",,1,,True,"[1, 9, 5]",9873,1,,"[0, 1]",,Some of the symbols are clubs.,1,0,"[0, 0, 0]","[0, 6, 7]",1
7298,17,3 + 1 = ?,"[7, 0, 0]",0,"[1, 0]",undefined,,0,False,exh-subclausal,True,filler,11.37625,2 + 0 = ?,"[4, 3, 1]",,1,,False,"[4, 1, 9]",2622,0,,"[1, 0]",,Some of the symbols are hearts.,3,0,"[3, 0, 0]","[2, 2, 0]",1
11413,17,Some but not all of the symbols are triangles.,"[0, 0, 0]",0,"[0, 1]",undefined,,1,True,exh-subclausal,True,response,11.37625,Some but not all of the symbols are circles.,"[9, 5, 3]",,1,,True,"[2, 4, 7]",4586,1,,"[0, 1]",,Some of the symbols are ticks.,2,1,"[0, 0, 0]","[7, 3, 0]",1
8867,17,There is a note but nothing else.,"[0, 0, 0]",2,"[1, 0]",undefined,,0,True,exh-subclausal,True,response,11.37625,There is a star but nothing else.,"[8, 6, 7]",,1,,True,"[1, 7, 6]",3434,1,,"[0, 1]",,There is a club.,2,0,"[0, 0, 0]","[6, 3, 8]",0
