slide_type,block_rt,workerid,response_rt,primeOShuffle,pTSentence,primeType,responseSymbols,btwncondition,trial_type,correctPOChoice,pTChoice,pOChoice,goodPTChoice,response,Answer.time_in_minutes,responseChoice,primeStrength,primeTShuffle,slide_number,pOSentence,pTwrongAnswer,pOwrongAnswer,audio,correctPChoices,responseSentence,pTSymbols,correctPTChoice,image,goodPOChoice,Answer.condition,pOSymbols
,6728,18,2384,"[1, 0]",All of the symbols are hearts.,0,"[8, 2, 5]",alternative,response,True,1,0,1,,14.139083333333334,1,2,"[0, 1]",,All of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are notes.,"[4, 9, 8]",True,,0,undefined,"[1, 8, 7]"
,5039,18,2591,"[1, 0]",4 + 2 = ?,2,"[3, 6, 1]",alternative,response,True,1,0,1,,14.139083333333334,0,3,"[0, 1]",,7 + 2 = ?,"[9, 0, 0]","[2, 0, 0]",,True,There is a spade.,"[6, 4, 2]",True,,0,undefined,"[9, 7, 2]"
,5592,18,2944,"[1, 0]",6 + 2 = ?,0,"[3, 7, 5]",alternative,response,False,0,1,1,,14.139083333333334,1,3,"[0, 1]",,4 + 9 = ?,"[1, 0, 0]","[8, 0, 0]",,False,Some of the symbols are spades.,"[8, 6, 2]",False,,0,undefined,"[13, 4, 9]"
,6295,18,1351,"[0, 1]",Some of the symbols are hearts.,0,"[7, 1, 9]",alternative,filler,True,0,1,0,,14.139083333333334,1,1,"[1, 0]",,Some of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are circles.,"[4, 6, 0]",True,,1,undefined,"[7, 9, 2]"
,4136,18,1431,"[1, 0]",0 + 3 = ?,1,"[1, 2, 4]",alternative,filler,True,1,0,1,,14.139083333333334,1,3,"[0, 1]",,8 + 1 = ?,"[1, 0, 0]","[8, 0, 0]",,True,There are four clubs.,"[3, 0, 3]",True,,0,undefined,"[9, 8, 1]"
,5664,18,1607,"[1, 0]",All of the symbols are stars.,0,"[9, 4, 7]",alternative,filler,True,1,0,1,,14.139083333333334,1,2,"[0, 1]",,All of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are triangles.,"[6, 5, 0]",True,,0,undefined,"[4, 9, 8]"
,5008,18,1911,"[0, 1]",There is a note.,2,"[1, 7, 9]",alternative,response,True,0,1,0,,14.139083333333334,0,0,"[1, 0]",,There is a circle.,"[0, 0, 0]","[0, 0, 0]",,True,There is a club.,"[8, 4, 3]",True,,1,undefined,"[7, 6, 0]"
,5632,18,3175,"[1, 0]",4 + 9 = ?,2,"[2, 7, 0]",alternative,filler,True,1,0,0,,14.139083333333334,1,3,"[1, 0]",,7 + 5 = ?,"[3, 0, 0]","[3, 0, 0]",,False,There is a tick.,"[13, 4, 9]",False,,0,undefined,"[12, 7, 5]"
,6896,18,3151,"[0, 1]",Some of the symbols are diamonds.,0,"[3, 5, 2]",alternative,response,True,1,1,1,,14.139083333333334,1,0,"[0, 1]",,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are spades.,"[0, 8, 5]",True,,1,undefined,"[4, 8, 7]"
,4393,18,1504,"[0, 1]",5 + 4 = ?,0,"[8, 9, 4]",alternative,filler,False,1,0,0,,14.139083333333334,1,3,"[1, 0]",,0 + 2 = ?,"[2, 0, 0]","[1, 0, 0]",,False,Some of the symbols are notes.,"[9, 5, 4]",False,,1,undefined,"[2, 0, 2]"
,4807,18,1335,"[1, 0]",Some of the symbols are ticks.,0,"[7, 9, 5]",alternative,filler,True,1,0,1,,14.139083333333334,1,0,"[0, 1]",,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are circles.,"[2, 7, 9]",True,,0,undefined,"[4, 1, 0]"
,5056,18,1279,"[0, 1]",Some of the symbols are hearts.,0,"[2, 9, 8]",alternative,filler,True,0,1,0,,14.139083333333334,1,1,"[1, 0]",,Some of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are ticks.,"[4, 2, 1]",True,,1,undefined,"[6, 5, 9]"
,4856,18,1407,"[0, 1]",There are four diamonds.,1,"[7, 9, 4]",alternative,filler,True,1,1,1,,14.139083333333334,1,1,"[0, 1]",,There are four hearts.,"[0, 0, 0]","[0, 0, 0]",,True,There are four circles.,"[0, 3, 4]",True,,1,undefined,"[4, 6, 5]"
,5072,18,1447,"[0, 1]",All of the symbols are triangles.,0,"[0, 2, 6]",alternative,response,True,1,1,1,,14.139083333333334,0,2,"[0, 1]",,All of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are diamonds.,"[9, 4, 2]",True,,1,undefined,"[4, 5, 6]"
,4888,18,1719,"[1, 0]",All of the symbols are squares.,0,"[6, 0, 5]",alternative,response,True,0,0,0,,14.139083333333334,1,2,"[1, 0]",,All of the symbols are ticks.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are stars.,"[5, 0, 3]",True,,0,undefined,"[2, 0, 6]"
,5569,18,2472,"[0, 1]",There is a tick and a club.,2,"[8, 5, 3]",alternative,response,True,1,1,1,,14.139083333333334,0,2,"[0, 1]",,There is a tick and a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a note.,"[2, 1, 4]",True,,1,undefined,"[2, 3, 5]"
,5863,18,3159,"[0, 1]",6 + 3 = ?,2,"[3, 7, 0]",alternative,response,True,0,1,0,,14.139083333333334,0,3,"[1, 0]",,1 + 0 = ?,"[10, 0, 0]","[7, 0, 0]",,True,There is a spade.,"[9, 6, 3]",True,,1,undefined,"[1, 1, 0]"
,4359,18,2119,"[0, 1]",9 + 2 = ?,2,"[2, 3, 4]",alternative,filler,False,1,0,0,,14.139083333333334,1,3,"[1, 0]",,7 + 9 = ?,"[2, 0, 0]","[9, 0, 0]",,False,There is a tick.,"[11, 9, 2]",False,,1,undefined,"[16, 7, 9]"
,13392,18,10998,"[0, 1]",9 + 4 = ?,2,"[1, 9, 2]",alternative,response,False,1,0,0,,14.139083333333334,0,3,"[1, 0]",,8 + 4 = ?,"[7, 0, 0]","[6, 0, 0]",,False,There is a club.,"[13, 9, 4]",False,,1,undefined,"[12, 8, 4]"
,3281,18,1168,"[1, 0]",2 + 0 = ?,1,"[0, 3, 7]",alternative,filler,True,1,0,1,,14.139083333333334,1,3,"[0, 1]",,1 + 1 = ?,"[1, 0, 0]","[8, 0, 0]",,True,There are four diamonds.,"[2, 2, 0]",True,,0,undefined,"[2, 1, 1]"
,4632,18,1709,"[0, 1]",7 + 1 = ?,1,"[1, 8, 9]",alternative,response,False,1,0,1,,14.139083333333334,1,3,"[0, 1]",,5 + 8 = ?,"[9, 0, 0]","[8, 0, 0]",,False,There are four clubs.,"[8, 7, 1]",True,,1,undefined,"[13, 5, 8]"
,5655,18,2167,"[0, 1]",6 + 5 = ?,1,"[7, 1, 3]",alternative,response,True,0,1,0,,14.139083333333334,1,3,"[1, 0]",,0 + 8 = ?,"[6, 0, 0]","[1, 0, 0]",,True,There are four circles.,"[11, 6, 5]",True,,1,undefined,"[8, 0, 8]"
,5264,18,1808,"[1, 0]",There are four hearts.,1,"[8, 5, 7]",alternative,filler,True,1,0,1,,14.139083333333334,1,0,"[0, 1]",,There are four circles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[4, 1, 9]",True,,0,undefined,"[7, 8, 2]"
bot_check,,19,,,,,,,,,,,,"[0, 'Barbara']",15.87745,,,,1,,,,,,,,,Barbara,,undefined,
,10100,19,3784,"[1, 0]",6 + 4 = ?,0,"[7, 6, 1]",alternative,filler,True,1,0,0,,15.87745,1,3,"[1, 0]",,5 + 6 = ?,"[4, 0, 0]","[1, 0, 0]",,False,Some of the symbols are circles.,"[10, 6, 4]",False,,0,undefined,"[11, 5, 6]"
,11824,19,4428,"[0, 1]",There are six clubs.,1,"[4, 7, 0]",alternative,response,True,0,1,0,,15.87745,1,2,"[1, 0]",,There are six hearts.,"[0, 0, 0]","[0, 0, 0]",,True,There are four hearts.,"[1, 4, 5]",True,,1,undefined,"[4, 9, 7]"
,11800,19,4848,"[0, 1]",Some of the symbols are notes.,0,"[8, 4, 5]",alternative,filler,True,0,1,0,,15.87745,1,1,"[1, 0]",,Some of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are notes.,"[8, 7, 5]",True,,1,undefined,"[7, 3, 8]"
,7396,19,2456,"[0, 1]",3 + 6 = ?,1,"[6, 3, 8]",alternative,filler,False,1,0,0,,15.87745,1,3,"[1, 0]",,9 + 2 = ?,"[1, 0, 0]","[3, 0, 0]",,False,There are four stars.,"[9, 3, 6]",False,,1,undefined,"[11, 9, 2]"
,9442,19,3498,"[0, 1]",There is a spade.,2,"[7, 5, 4]",alternative,response,True,1,1,1,,15.87745,1,1,"[0, 1]",,There is a tick.,"[0, 0, 0]","[0, 0, 0]",,True,There is a circle.,"[3, 7, 1]",True,,1,undefined,"[2, 5, 7]"
,8376,19,2430,"[1, 0]",There are four clubs.,1,"[4, 7, 1]",alternative,response,True,1,0,1,,15.87745,1,1,"[0, 1]",,There are four notes.,"[0, 0, 0]","[0, 0, 0]",,True,There are four hearts.,"[1, 0, 9]",True,,0,undefined,"[8, 3, 0]"
,9591,19,3087,"[0, 1]",8 + 0 = ?,1,"[8, 9, 1]",alternative,filler,False,1,0,0,,15.87745,1,3,"[1, 0]",,2 + 4 = ?,"[3, 0, 0]","[0, 0, 0]",,False,There are four notes.,"[8, 8, 0]",False,,1,undefined,"[6, 2, 4]"
,12406,19,2641,"[1, 0]",There is a heart and a circle.,2,"[7, 6, 3]",alternative,response,True,0,0,0,,15.87745,1,2,"[1, 0]",,There is a square and a circle.,"[0, 0, 0]","[0, 0, 0]",,True,There is a circle.,"[4, 7, 8]",True,,0,undefined,"[5, 7, 8]"
,8176,19,2680,"[1, 0]",There is a club and a circle.,2,"[2, 4, 9]",alternative,response,True,0,0,0,,15.87745,1,2,"[1, 0]",,There is a note and a heart.,"[0, 0, 0]","[0, 0, 0]",,True,There is a tick.,"[1, 7, 9]",True,,0,undefined,"[8, 4, 2]"
,14179,19,3087,"[0, 1]",There are four squares.,1,"[9, 6, 4]",alternative,filler,True,0,1,0,,15.87745,1,0,"[1, 0]",,There are four notes.,"[0, 0, 0]","[0, 0, 0]",,True,There are four triangles.,"[5, 7, 6]",True,,1,undefined,"[8, 2, 1]"
,7877,19,2192,"[0, 1]",There are six squares.,1,"[9, 5, 6]",alternative,filler,True,1,1,1,,15.87745,1,2,"[0, 1]",,There are six stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four triangles.,"[5, 9, 7]",True,,1,undefined,"[6, 9, 4]"
,11403,19,4169,"[1, 0]",All of the symbols are hearts.,0,"[2, 0, 1]",alternative,filler,True,0,0,0,,15.87745,1,2,"[1, 0]",,All of the symbols are notes.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are ticks.,"[4, 0, 6]",True,,0,undefined,"[8, 5, 9]"
,10099,19,3212,"[1, 0]",All of the symbols are spades.,0,"[5, 1, 0]",alternative,response,True,0,0,0,,15.87745,1,2,"[1, 0]",,All of the symbols are notes.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are squares.,"[3, 4, 9]",True,,0,undefined,"[8, 7, 2]"
,9216,19,2839,"[0, 1]",All of the symbols are clubs.,0,"[5, 9, 6]",alternative,response,True,0,1,0,,15.87745,0,2,"[1, 0]",,All of the symbols are ticks.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are squares.,"[1, 2, 0]",True,,1,undefined,"[2, 0, 9]"
,10931,19,3052,"[1, 0]",Some of the symbols are squares.,0,"[3, 4, 5]",alternative,response,True,1,0,1,,15.87745,1,1,"[0, 1]",,Some of the symbols are squares.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are spades.,"[5, 4, 6]",True,,0,undefined,"[5, 2, 9]"
,9230,19,2307,"[0, 1]",There is a club.,2,"[5, 1, 2]",alternative,filler,True,1,1,1,,15.87745,1,0,"[0, 1]",,There is a star.,"[0, 0, 0]","[0, 0, 0]",,True,There is a square.,"[1, 8, 2]",True,,1,undefined,"[6, 0, 9]"
,9789,19,4564,"[1, 0]",9 + 1 = ?,2,"[8, 3, 1]",alternative,response,False,0,1,0,,15.87745,1,3,"[1, 0]",,1 + 4 = ?,"[2, 0, 0]","[3, 0, 0]",,False,There is a note.,"[10, 9, 1]",True,,0,undefined,"[5, 1, 4]"
,13150,19,4912,"[0, 1]",There is a heart.,2,"[1, 5, 2]",alternative,response,True,1,1,1,,15.87745,1,0,"[0, 1]",,There is a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a club.,"[4, 3, 8]",True,,1,undefined,"[3, 1, 5]"
,11773,19,4230,"[0, 1]",Some of the symbols are hearts.,0,"[9, 3, 2]",alternative,filler,True,1,1,1,,15.87745,1,0,"[0, 1]",,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are triangles.,"[4, 7, 9]",True,,1,undefined,"[0, 2, 3]"
,8064,19,2851,"[1, 0]",2 + 6 = ?,0,"[4, 0, 2]",alternative,response,False,0,1,0,,15.87745,1,3,"[1, 0]",,7 + 0 = ?,"[2, 0, 0]","[6, 0, 0]",,False,Some of the symbols are hearts.,"[8, 2, 6]",True,,0,undefined,"[7, 7, 0]"
,11910,19,4168,"[1, 0]",There are four circles.,1,"[7, 3, 1]",alternative,response,True,0,0,0,,15.87745,1,0,"[1, 0]",,There are four triangles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four circles.,"[7, 9, 5]",True,,0,undefined,"[9, 3, 5]"
,8214,19,2667,"[1, 0]",There is a circle.,2,"[4, 6, 1]",alternative,response,True,1,0,1,,15.87745,1,1,"[0, 1]",,There is a square.,"[0, 0, 0]","[0, 0, 0]",,True,There is a heart.,"[7, 1, 9]",True,,0,undefined,"[5, 6, 3]"
,11328,19,2702,"[0, 1]",There are four circles.,1,"[8, 6, 0]",alternative,response,True,0,1,0,,15.87745,1,0,"[1, 0]",,There are four stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[7, 4, 3]",True,,1,undefined,"[6, 1, 8]"
,9467,19,2603,"[0, 1]",2 + 3 = ?,0,"[8, 1, 5]",alternative,filler,True,0,1,1,,15.87745,1,3,"[0, 1]",,6 + 7 = ?,"[1, 0, 0]","[4, 0, 0]",,False,Some of the symbols are notes.,"[5, 2, 3]",False,,1,undefined,"[13, 6, 7]"
,11167,19,2691,"[1, 0]",Some of the symbols are squares.,0,"[5, 6, 3]",alternative,filler,True,0,0,0,,15.87745,1,0,"[1, 0]",,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are squares.,"[5, 9, 4]",True,,0,undefined,"[0, 3, 5]"
,9080,19,2506,"[0, 1]",There are six circles.,1,"[2, 3, 8]",alternative,filler,True,1,1,1,,15.87745,1,2,"[0, 1]",,There are six squares.,"[0, 0, 0]","[0, 0, 0]",,True,There are four ticks.,"[7, 1, 3]",True,,1,undefined,"[5, 3, 6]"
,8003,19,2293,"[1, 0]",There are four hearts.,1,"[8, 5, 0]",alternative,filler,True,1,0,1,,15.87745,1,0,"[0, 1]",,There are four squares.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[4, 6, 1]",True,,0,undefined,"[5, 8, 4]"
,7308,19,2230,"[1, 0]",4 + 0 = ?,2,"[2, 3, 7]",alternative,response,True,1,0,1,,15.87745,1,3,"[0, 1]",,4 + 3 = ?,"[1, 0, 0]","[2, 0, 0]",,True,There is a tick.,"[4, 4, 0]",True,,0,undefined,"[7, 4, 3]"
,8758,19,3424,"[0, 1]",There is a square.,2,"[3, 9, 5]",alternative,response,True,1,1,1,,15.87745,1,0,"[0, 1]",,There is a heart.,"[0, 0, 0]","[0, 0, 0]",,True,There is a spade.,"[5, 1, 0]",True,,1,undefined,"[4, 3, 9]"
,8249,19,2578,"[0, 1]",There are six circles.,1,"[1, 4, 3]",alternative,filler,True,1,1,1,,15.87745,1,2,"[0, 1]",,There are six stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four clubs.,"[7, 6, 1]",True,,1,undefined,"[6, 5, 9]"
,7632,19,2221,"[1, 0]",7 + 7 = ?,1,"[8, 0, 6]",alternative,response,True,1,0,1,,15.87745,1,3,"[0, 1]",,7 + 0 = ?,"[8, 0, 0]","[5, 0, 0]",,True,There are four notes.,"[14, 7, 7]",True,,0,undefined,"[7, 7, 0]"
,8112,19,2628,"[1, 0]",There is a diamond.,2,"[0, 9, 5]",alternative,filler,True,1,0,1,,15.87745,1,1,"[0, 1]",,There is a spade.,"[0, 0, 0]","[0, 0, 0]",,True,There is a diamond.,"[0, 7, 5]",True,,0,undefined,"[3, 6, 2]"
,10459,19,3556,"[1, 0]",Some of the symbols are triangles.,0,"[7, 5, 4]",alternative,filler,True,1,0,1,,15.87745,1,0,"[0, 1]",,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are circles.,"[9, 5, 2]",True,,0,undefined,"[1, 2, 6]"
,7047,19,2217,"[1, 0]",0 + 7 = ?,0,"[2, 9, 7]",alternative,filler,True,1,0,1,,15.87745,1,3,"[0, 1]",,0 + 8 = ?,"[8, 0, 0]","[1, 0, 0]",,True,Some of the symbols are ticks.,"[7, 0, 7]",True,,0,undefined,"[8, 0, 8]"
,8785,19,2642,"[0, 1]",There are four clubs.,1,"[7, 2, 4]",alternative,response,True,0,1,0,,15.87745,1,1,"[1, 0]",,There are four stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four circles.,"[1, 9, 0]",True,,1,undefined,"[6, 2, 4]"
,10333,19,3113,"[1, 0]",There is a star.,2,"[0, 4, 5]",alternative,filler,True,0,0,0,,15.87745,1,0,"[1, 0]",,There is a note.,"[0, 0, 0]","[0, 0, 0]",,True,There is a diamond.,"[6, 5, 8]",True,,0,undefined,"[8, 9, 0]"
,10039,19,2743,"[1, 0]",There is a diamond.,2,"[5, 7, 8]",alternative,filler,True,1,0,1,,15.87745,1,0,"[0, 1]",,There is a diamond.,"[0, 0, 0]","[0, 0, 0]",,True,There is a square.,"[0, 6, 5]",True,,0,undefined,"[0, 9, 7]"
,10839,19,3384,"[0, 1]",Some of the symbols are triangles.,0,"[7, 3, 9]",alternative,response,True,1,1,1,,15.87745,1,1,"[0, 1]",,Some of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are circles.,"[9, 4, 8]",True,,1,undefined,"[7, 6, 4]"
,10361,19,5260,"[0, 1]",There is a diamond.,2,"[6, 7, 3]",alternative,filler,True,0,1,0,,15.87745,1,1,"[1, 0]",,There is a tick.,"[0, 0, 0]","[0, 0, 0]",,True,There is a star.,"[0, 7, 6]",True,,1,undefined,"[2, 8, 3]"
,8997,19,2273,"[0, 1]",Some of the symbols are clubs.,0,"[5, 8, 4]",alternative,filler,True,0,1,0,,15.87745,1,1,"[1, 0]",,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are squares.,"[1, 4, 5]",True,,1,undefined,"[4, 2, 9]"
,8471,19,3522,"[0, 1]",Some of the symbols are stars.,0,"[4, 6, 5]",alternative,response,True,0,1,0,,15.87745,1,0,"[1, 0]",,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are hearts.,"[6, 7, 2]",True,,1,undefined,"[4, 7, 1]"
,9294,19,3337,"[0, 1]",1 + 3 = ?,2,"[3, 6, 9]",alternative,response,False,1,0,1,,15.87745,1,3,"[0, 1]",,2 + 7 = ?,"[5, 0, 0]","[6, 0, 0]",,False,There is a spade.,"[4, 1, 3]",True,,1,undefined,"[9, 2, 7]"
,8437,19,3201,"[1, 0]",There is a square and a club.,2,"[6, 1, 4]",alternative,filler,True,0,0,0,,15.87745,1,2,"[1, 0]",,There is a tick and a square.,"[0, 0, 0]","[0, 0, 0]",,True,There is a star.,"[5, 1, 9]",True,,0,undefined,"[2, 5, 8]"
,9417,19,2618,"[0, 1]",There is a note and a diamond.,2,"[7, 5, 3]",alternative,filler,True,0,1,0,,15.87745,1,2,"[1, 0]",,There is a circle and a club.,"[0, 0, 0]","[0, 0, 0]",,True,There is a circle.,"[8, 0, 5]",True,,1,undefined,"[7, 1, 6]"
,7741,19,2787,"[0, 1]",9 + 6 = ?,1,"[6, 1, 7]",alternative,response,False,1,0,0,,15.87745,1,3,"[1, 0]",,5 + 2 = ?,"[0, 0, 0]","[5, 0, 0]",,False,There are four stars.,"[15, 9, 6]",False,,1,undefined,"[7, 5, 2]"
,9430,19,2319,"[1, 0]",Some of the symbols are hearts.,0,"[0, 2, 3]",alternative,filler,True,1,0,1,,15.87745,1,0,"[0, 1]",,Some of the symbols are ticks.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are diamonds.,"[4, 1, 7]",True,,0,undefined,"[2, 8, 9]"
,12458,19,2567,"[1, 0]",Some of the symbols are stars.,0,"[5, 9, 3]",alternative,filler,True,0,0,0,,15.87745,1,1,"[1, 0]",,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are squares.,"[6, 0, 5]",True,,0,undefined,"[3, 9, 8]"
,8471,19,2964,"[1, 0]",Some of the symbols are clubs.,0,"[6, 5, 9]",alternative,response,True,1,0,1,,15.87745,1,1,"[0, 1]",,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are stars.,"[1, 6, 3]",True,,0,undefined,"[3, 9, 8]"
,9258,19,2742,"[0, 1]",Some of the symbols are clubs.,0,"[8, 1, 0]",alternative,response,True,1,1,1,,15.87745,1,0,"[0, 1]",,Some of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are notes.,"[1, 2, 7]",True,,1,undefined,"[7, 8, 2]"
,8944,19,3511,"[1, 0]",Some of the symbols are notes.,0,"[1, 3, 7]",alternative,response,True,1,0,1,,15.87745,1,0,"[0, 1]",,Some of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are clubs.,"[8, 1, 9]",True,,0,undefined,"[6, 4, 8]"
,12630,19,6798,"[1, 0]",5 + 8 = ?,2,"[7, 5, 3]",alternative,filler,False,0,1,1,,15.87745,1,3,"[0, 1]",,4 + 2 = ?,"[2, 0, 0]","[8, 0, 0]",,False,There is a circle.,"[13, 5, 8]",False,,0,undefined,"[6, 4, 2]"
,7608,19,2297,"[1, 0]",There is a circle.,2,"[7, 1, 9]",alternative,response,True,1,0,1,,15.87745,1,1,"[0, 1]",,There is a tick.,"[0, 0, 0]","[0, 0, 0]",,True,There is a circle.,"[7, 3, 9]",True,,0,undefined,"[2, 3, 8]"
,9467,19,3634,"[0, 1]",There is a diamond.,2,"[1, 4, 2]",alternative,response,True,0,1,0,,15.87745,1,0,"[1, 0]",,There is a tick.,"[0, 0, 0]","[0, 0, 0]",,True,There is a club.,"[0, 6, 4]",True,,1,undefined,"[2, 0, 1]"
,9356,19,3833,"[0, 1]",Some of the symbols are circles.,0,"[6, 2, 9]",alternative,response,True,1,1,1,,15.87745,1,0,"[0, 1]",,Some of the symbols are squares.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are stars.,"[7, 0, 6]",True,,1,undefined,"[5, 3, 9]"
,8312,19,2481,"[0, 1]",All of the symbols are circles.,0,"[8, 0, 6]",alternative,response,True,0,1,0,,15.87745,1,2,"[1, 0]",,All of the symbols are triangles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are notes.,"[7, 8, 9]",True,,1,undefined,"[9, 3, 1]"
,9580,19,2134,"[0, 1]",5 + 5 = ?,1,"[7, 4, 0]",alternative,filler,True,0,1,1,,15.87745,1,3,"[0, 1]",,7 + 9 = ?,"[9, 0, 0]","[7, 0, 0]",,False,There are four circles.,"[10, 5, 5]",False,,1,undefined,"[16, 7, 9]"
,8324,19,3721,"[0, 1]",1 + 9 = ?,0,"[3, 5, 8]",alternative,response,True,0,1,1,,15.87745,1,3,"[0, 1]",,9 + 9 = ?,"[3, 0, 0]","[8, 0, 0]",,False,Some of the symbols are spades.,"[10, 1, 9]",False,,1,undefined,"[18, 9, 9]"
,8932,19,2716,"[0, 1]",All of the symbols are notes.,0,"[7, 6, 0]",alternative,filler,True,0,1,0,,15.87745,1,2,"[1, 0]",,All of the symbols are triangles.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are circles.,"[8, 0, 2]",True,,1,undefined,"[9, 2, 0]"
,7555,19,2057,"[1, 0]",There are four clubs.,1,"[2, 5, 9]",alternative,filler,True,0,0,0,,15.87745,1,1,"[1, 0]",,There are four notes.,"[0, 0, 0]","[0, 0, 0]",,True,There are four ticks.,"[1, 5, 3]",True,,0,undefined,"[8, 3, 1]"
,9305,19,2271,"[1, 0]",There are four circles.,1,"[5, 4, 9]",alternative,filler,True,1,0,1,,15.87745,1,1,"[0, 1]",,There are four stars.,"[0, 0, 0]","[0, 0, 0]",,True,There are four squares.,"[7, 9, 8]",True,,0,undefined,"[6, 2, 3]"
,7329,19,2367,"[1, 0]",3 + 5 = ?,0,"[0, 3, 1]",alternative,response,True,1,0,1,,15.87745,1,3,"[0, 1]",,6 + 7 = ?,"[5, 0, 0]","[2, 0, 0]",,True,Some of the symbols are diamonds.,"[8, 3, 5]",True,,0,undefined,"[13, 6, 7]"
,8154,19,2678,"[1, 0]",There are six diamonds.,1,"[1, 6, 2]",alternative,response,True,0,0,0,,15.87745,1,2,"[1, 0]",,There are six circles.,"[0, 0, 0]","[0, 0, 0]",,True,There are four clubs.,"[0, 8, 7]",True,,0,undefined,"[7, 6, 9]"
,9057,19,2580,"[0, 1]",There are four notes.,1,"[8, 4, 3]",alternative,response,True,0,1,0,,15.87745,1,0,"[1, 0]",,There are four notes.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[8, 7, 1]",True,,1,undefined,"[8, 0, 1]"
,8386,19,2679,"[0, 1]",There are four stars.,1,"[8, 2, 1]",alternative,response,True,0,1,0,,15.87745,1,1,"[1, 0]",,There are four spades.,"[0, 0, 0]","[0, 0, 0]",,True,There are four notes.,"[6, 5, 7]",True,,1,undefined,"[3, 6, 2]"
,10386,19,3945,"[1, 0]",There are four ticks.,1,"[1, 9, 2]",alternative,filler,True,0,0,0,,15.87745,1,0,"[1, 0]",,There are four spades.,"[0, 0, 0]","[0, 0, 0]",,True,There are four clubs.,"[2, 6, 4]",True,,0,undefined,"[3, 8, 0]"
,7604,19,2689,"[1, 0]",All of the symbols are ticks.,0,"[7, 8, 0]",alternative,filler,True,1,0,1,,15.87745,1,2,"[0, 1]",,All of the symbols are notes.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are circles.,"[2, 3, 6]",True,,0,undefined,"[8, 1, 4]"
,10806,19,4640,"[0, 1]",3 + 0 = ?,2,"[7, 9, 1]",alternative,filler,True,0,1,0,,15.87745,1,3,"[1, 0]",,3 + 6 = ?,"[6, 0, 0]","[3, 0, 0]",,True,There is a circle.,"[3, 3, 0]",True,,1,undefined,"[9, 3, 6]"
,10285,19,2865,"[1, 0]",There is a square and a circle.,2,"[5, 1, 3]",alternative,filler,True,0,0,0,,15.87745,1,2,"[1, 0]",,There is a heart and a note.,"[0, 0, 0]","[0, 0, 0]",,True,There is a square.,"[5, 7, 6]",True,,0,undefined,"[4, 8, 7]"
,7532,19,2716,"[0, 1]",All of the symbols are spades.,0,"[8, 6, 7]",alternative,filler,True,1,1,1,,15.87745,1,2,"[0, 1]",,All of the symbols are notes.,"[0, 0, 0]","[0, 0, 0]",,True,Some of the symbols are notes.,"[3, 2, 6]",True,,1,undefined,"[8, 5, 3]"
