Answer.time_in_minutes,image,workerid,primeType,pTChoice,response_rt,goodPTChoice,goodPOChoice,pTwrongAnswer,responseSymbols,audio,correctPTChoice,response,responseSentence,block_rt,pOSymbols,responseChoice,trial_type,primeOShuffle,correctPChoices,btwncondition,pOChoice,pTSentence,slide_number,pTSymbols,slide_type,correctPOChoice,pOSentence,primeStrength,pOwrongAnswer,primeTShuffle,Answer.condition
7.252483333333333,,16,2,0,944,1,0,"[2, 0, 0]","[7, 5, 0]",,False,,There is a circle.,2600,"[9, 0, 9]",0,response,"[1, 0]",False,exh-clausal,1,0 + 5 = ?,,"[5, 0, 5]",,False,0 + 9 = ?,3,"[10, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,1,0,1368,0,0,"[0, 0, 0]","[0, 3, 7]",,True,,There are four diamonds.,4049,"[8, 7, 3]",0,response,"[1, 0]",True,exh-clausal,0,There are four notes.,,"[8, 9, 2]",,True,There are four notes.,1,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,2,0,1024,0,0,"[8, 0, 0]","[4, 5, 3]",,True,,There is a heart.,3351,"[13, 5, 8]",0,response,"[1, 0]",False,exh-clausal,1,1 + 3 = ?,,"[4, 1, 3]",,False,5 + 8 = ?,3,"[9, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,0,1,1751,1,1,"[0, 0, 0]","[5, 3, 1]",,True,,Some of the symbols are squares.,4752,"[2, 3, 5]",1,filler,"[0, 1]",True,exh-clausal,1,Some of the symbols are spades.,,"[3, 5, 9]",,True,Some of the symbols are ticks.,1,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,2,1,1287,1,1,"[0, 0, 0]","[5, 9, 1]",,True,,There is a square.,3920,"[0, 6, 3]",1,filler,"[0, 1]",True,exh-clausal,1,There is a star.,,"[6, 5, 7]",,True,There is a diamond.,1,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,1,1,880,1,0,"[0, 0, 0]","[6, 7, 1]",,True,,There are four stars.,3481,"[9, 3, 7]",0,response,"[1, 0]",True,exh-clausal,0,There are four hearts.,,"[4, 3, 5]",,True,There are four triangles.,0,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,2,0,1089,0,1,"[0, 0, 0]","[7, 8, 5]",,True,,There is a circle.,2768,"[4, 2, 6]",0,response,"[0, 1]",True,exh-clausal,1,There is a star.,,"[6, 7, 8]",,True,There is a heart.,1,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,0,0,1199,0,0,"[0, 0, 0]","[2, 3, 0]",,True,,Some of the symbols are ticks.,3807,"[8, 6, 2]",0,response,"[1, 0]",True,exh-clausal,0,"Some of the symbols are notes, but not all of them are notes.",,"[8, 0, 6]",,True,"Some of the symbols are notes, but not all of them are notes.",2,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,2,0,1247,0,1,"[0, 0, 0]","[1, 6, 2]",,True,,There is a club.,3176,"[3, 9, 7]",0,response,"[0, 1]",True,exh-clausal,1,"There is a star, but there is nothing besides a star.",,"[6, 4, 8]",,True,"There is a spade, but there is nothing besides a spade.",2,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,0,0,1264,0,0,"[0, 0, 0]","[8, 7, 4]",,True,,Some of the symbols are notes.,3448,"[6, 4, 1]",1,filler,"[1, 0]",True,exh-clausal,0,"Some of the symbols are spades, but not all of them are spades.",,"[3, 5, 4]",,True,"Some of the symbols are stars, but not all of them are stars.",2,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,1,0,1031,0,1,"[0, 0, 0]","[6, 2, 3]",,True,,There are four stars.,2671,"[0, 1, 9]",0,response,"[0, 1]",True,exh-clausal,1,There are four ticks.,,"[2, 1, 4]",,True,There are four diamonds.,1,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,2,0,975,0,1,"[9, 0, 0]","[8, 2, 4]",,True,,There is a note.,4272,"[13, 7, 6]",0,filler,"[0, 1]",True,exh-clausal,1,9 + 6 = ?,,"[15, 9, 6]",,True,7 + 6 = ?,3,"[8, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,2,1,1374,1,1,"[0, 0, 0]","[3, 0, 6]",,True,,There is a spade.,3728,"[3, 5, 6]",0,response,"[0, 1]",True,exh-clausal,1,There is a star.,,"[6, 5, 7]",,True,There is a spade.,0,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,0,0,1143,0,0,"[2, 0, 0]","[5, 9, 1]",,True,,Some of the symbols are squares.,3520,"[7, 4, 3]",0,response,"[1, 0]",False,exh-clausal,1,7 + 9 = ?,,"[16, 7, 9]",,False,4 + 3 = ?,3,"[2, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,2,0,1511,0,1,"[0, 0, 0]","[1, 9, 8]",,True,,There is a club.,6168,"[9, 0, 4]",1,filler,"[0, 1]",True,exh-clausal,1,There is a club.,,"[1, 5, 8]",,True,There is a triangle.,0,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,1,1,1440,1,0,"[3, 0, 0]","[2, 9, 7]",,True,,There are four ticks.,3232,"[1, 1, 0]",1,filler,"[1, 0]",False,exh-clausal,1,1 + 2 = ?,,"[3, 1, 2]",,False,1 + 0 = ?,3,"[8, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,2,1,1681,1,1,"[0, 0, 0]","[8, 1, 6]",,True,,There is a note.,4178,"[3, 8, 7]",1,filler,"[0, 1]",True,exh-clausal,1,There is a triangle.,,"[9, 7, 1]",,True,There is a spade.,1,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,1,1,1080,1,0,"[0, 0, 0]","[2, 7, 1]",,True,,There are four ticks.,2863,"[2, 0, 7]",1,filler,"[1, 0]",True,exh-clausal,0,There are four hearts.,,"[4, 8, 7]",,True,There are four ticks.,0,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,1,1,1144,1,0,"[0, 0, 0]","[9, 6, 4]",,True,,There are four triangles.,2831,"[6, 8, 7]",1,filler,"[1, 0]",True,exh-clausal,0,There are four squares.,,"[5, 8, 6]",,True,There are four stars.,0,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,1,0,1159,0,1,"[0, 0, 0]","[4, 1, 6]",,True,,There are four hearts.,3032,"[2, 9, 4]",1,filler,"[0, 1]",True,exh-clausal,1,"There are four notes, but there are no more than four notes.",,"[8, 4, 9]",,True,"There are four ticks, but there are no more than four ticks.",2,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,2,0,1376,0,1,"[0, 0, 0]","[4, 3, 7]",,True,,There is a heart.,3320,"[5, 3, 8]",1,filler,"[0, 1]",True,exh-clausal,1,"There is a triangle, but there is nothing besides a triangle.",,"[9, 3, 7]",,True,"There is a square, but there is nothing besides a square.",2,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,1,0,832,1,1,"[0, 0, 0]","[7, 8, 9]",,False,,There are four circles.,2600,"[17, 9, 8]",0,response,"[0, 1]",False,exh-clausal,1,5 + 5 = ?,,"[10, 5, 5]",,True,9 + 8 = ?,3,"[8, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,2,0,1407,0,1,"[0, 0, 0]","[1, 6, 7]",,True,,There is a club.,3296,"[7, 9, 3]",0,response,"[0, 1]",True,exh-clausal,1,There is a star.,,"[6, 8, 2]",,True,There is a circle.,1,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,0,0,1223,0,0,"[0, 0, 0]","[9, 4, 6]",,True,,Some of the symbols are triangles.,4104,"[9, 6, 4]",1,filler,"[1, 0]",True,exh-clausal,0,Some of the symbols are diamonds.,,"[0, 9, 1]",,True,Some of the symbols are triangles.,0,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,2,0,904,1,1,"[4, 0, 0]","[4, 1, 2]",,False,,There is a heart.,2808,"[5, 2, 3]",0,response,"[0, 1]",False,exh-clausal,1,4 + 8 = ?,,"[12, 4, 8]",,True,2 + 3 = ?,3,"[2, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,0,0,879,0,0,"[0, 0, 0]","[9, 8, 3]",,True,,Some of the symbols are triangles.,2928,"[8, 7, 0]",0,response,"[1, 0]",True,exh-clausal,0,Some of the symbols are clubs.,,"[1, 0, 4]",,True,Some of the symbols are notes.,0,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,0,0,1127,0,0,"[0, 0, 0]","[3, 0, 6]",,True,,Some of the symbols are spades.,3464,"[1, 0, 3]",0,filler,"[1, 0]",True,exh-clausal,0,Some of the symbols are ticks.,,"[2, 9, 6]",,True,Some of the symbols are clubs.,1,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,2,0,1301,0,0,"[0, 0, 0]","[3, 1, 6]",,True,,There is a spade.,3815,"[0, 8, 7]",0,response,"[1, 0]",True,exh-clausal,0,There is a note.,,"[8, 0, 3]",,True,There is a diamond.,1,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,0,1,1103,1,1,"[0, 0, 0]","[3, 9, 0]",,True,,Some of the symbols are spades.,3760,"[5, 3, 4]",0,response,"[0, 1]",True,exh-clausal,1,Some of the symbols are circles.,,"[7, 5, 1]",,True,Some of the symbols are squares.,1,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,2,1,2064,1,0,"[0, 0, 0]","[2, 7, 1]",,True,,There is a tick.,3649,"[5, 8, 7]",0,response,"[1, 0]",True,exh-clausal,0,"There is a club, but there is nothing besides a club.",,"[1, 8, 4]",,True,"There is a square, but there is nothing besides a square.",2,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,2,0,823,0,0,"[0, 0, 0]","[7, 0, 5]",,True,,There is a circle.,2392,"[4, 8, 3]",0,response,"[1, 0]",True,exh-clausal,0,There is a tick.,,"[2, 9, 5]",,True,There is a heart.,1,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,0,0,863,0,0,"[0, 0, 0]","[6, 2, 1]",,True,,Some of the symbols are stars.,3184,"[8, 4, 0]",1,filler,"[1, 0]",True,exh-clausal,0,Some of the symbols are squares.,,"[5, 0, 8]",,True,Some of the symbols are notes.,0,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,1,1,784,1,0,"[0, 0, 0]","[5, 2, 9]",,True,,There are four squares.,2616,"[5, 0, 4]",0,response,"[1, 0]",True,exh-clausal,0,There are four hearts.,,"[4, 5, 6]",,True,There are four squares.,1,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,0,0,1464,0,1,"[0, 0, 0]","[5, 7, 1]",,True,,Some of the symbols are squares.,3872,"[9, 5, 3]",1,filler,"[0, 1]",True,exh-clausal,1,Some of the symbols are clubs.,,"[1, 0, 5]",,True,Some of the symbols are triangles.,1,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,2,1,1487,1,0,"[0, 0, 0]","[1, 7, 0]",,True,,There is a club.,3839,"[5, 4, 1]",0,response,"[1, 0]",True,exh-clausal,0,There is a club.,,"[1, 2, 4]",,True,There is a square.,0,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,2,0,1486,0,0,"[0, 0, 0]","[0, 3, 6]",,True,,There is a diamond.,3064,"[7, 2, 1]",1,filler,"[1, 0]",True,exh-clausal,0,There is a note.,,"[8, 4, 6]",,True,There is a circle.,1,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,1,0,966,0,0,"[0, 0, 0]","[6, 2, 7]",,True,,There are four stars.,3848,"[2, 4, 3]",0,response,"[1, 0]",True,exh-clausal,0,"There are four clubs, but there are no more than four clubs.",,"[1, 3, 2]",,True,"There are four ticks, but there are no more than four ticks.",2,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,1,0,1023,0,1,"[0, 0, 0]","[1, 7, 6]",,True,,There are four clubs.,2975,"[8, 3, 7]",1,filler,"[0, 1]",True,exh-clausal,1,There are four stars.,,"[6, 5, 9]",,True,There are four notes.,0,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,2,1,1295,0,0,"[5, 0, 0]","[9, 5, 3]",,False,,There is a triangle.,2865,"[8, 3, 5]",1,filler,"[1, 0]",False,exh-clausal,0,1 + 4 = ?,,"[5, 1, 4]",,True,3 + 5 = ?,3,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,0,0,1111,0,1,"[0, 0, 0]","[4, 5, 2]",,True,,Some of the symbols are hearts.,4055,"[5, 7, 1]",0,response,"[0, 1]",True,exh-clausal,1,Some of the symbols are notes.,,"[8, 9, 6]",,True,Some of the symbols are squares.,1,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,1,1,888,1,0,"[3, 0, 0]","[9, 6, 7]",,True,,There are four triangles.,2616,"[13, 8, 5]",1,filler,"[1, 0]",True,exh-clausal,0,0 + 1 = ?,,"[1, 0, 1]",,True,8 + 5 = ?,3,"[8, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,0,1,903,1,1,"[7, 0, 0]","[1, 6, 0]",,True,,Some of the symbols are clubs.,2399,"[13, 8, 5]",0,response,"[0, 1]",False,exh-clausal,0,4 + 9 = ?,,"[13, 4, 9]",,False,8 + 5 = ?,3,"[4, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,1,1,1464,1,1,"[0, 0, 0]","[5, 2, 6]",,True,,There are four squares.,3168,"[8, 7, 3]",1,filler,"[0, 1]",True,exh-clausal,1,"There are four squares, but there are no more than four squares.",,"[5, 4, 6]",,True,"There are four notes, but there are no more than four notes.",2,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,0,0,1080,0,1,"[5, 0, 0]","[9, 6, 5]",,True,,Some of the symbols are triangles.,2768,"[12, 7, 5]",1,filler,"[0, 1]",True,exh-clausal,1,8 + 0 = ?,,"[8, 8, 0]",,True,7 + 5 = ?,3,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,0,1,1352,1,0,"[0, 0, 0]","[9, 0, 8]",,True,,Some of the symbols are triangles.,3344,"[4, 0, 2]",0,response,"[1, 0]",True,exh-clausal,0,Some of the symbols are triangles.,,"[9, 4, 8]",,True,Some of the symbols are hearts.,0,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,1,0,1400,0,1,"[0, 0, 0]","[7, 9, 8]",,True,,There are four circles.,2928,"[6, 9, 1]",0,response,"[0, 1]",True,exh-clausal,1,"There are four ticks, but there are no more than four ticks.",,"[2, 9, 3]",,True,"There are four stars, but there are no more than four stars.",2,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,1,1,952,1,0,"[0, 0, 0]","[6, 3, 7]",,True,,There are four stars.,2448,"[2, 8, 0]",1,filler,"[1, 0]",True,exh-clausal,0,There are four spades.,,"[3, 9, 7]",,True,There are four ticks.,1,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,2,0,1544,0,1,"[0, 0, 0]","[6, 5, 0]",,True,,There is a star.,4168,"[6, 0, 7]",1,filler,"[0, 1]",True,exh-clausal,1,There is a club.,,"[1, 6, 3]",,True,There is a star.,0,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,1,1,1097,1,0,"[0, 0, 0]","[7, 4, 5]",,True,,There are four circles.,2368,"[8, 5, 2]",1,filler,"[1, 0]",True,exh-clausal,0,"There are four stars, but there are no more than four stars.",,"[6, 7, 4]",,True,"There are four notes, but there are no more than four notes.",2,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,0,1,1407,1,0,"[0, 0, 0]","[8, 9, 2]",,True,,Some of the symbols are notes.,3822,"[6, 0, 2]",1,filler,"[1, 0]",True,exh-clausal,0,Some of the symbols are triangles.,,"[9, 8, 0]",,True,Some of the symbols are stars.,1,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,1,0,1071,0,0,"[0, 0, 0]","[3, 2, 1]",,True,,There are four spades.,2704,"[6, 0, 2]",0,response,"[1, 0]",True,exh-clausal,0,There are four clubs.,,"[1, 0, 4]",,True,There are four stars.,1,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,0,1,1608,1,1,"[0, 0, 0]","[2, 9, 3]",,True,,Some of the symbols are ticks.,3697,"[9, 5, 1]",0,response,"[0, 1]",True,exh-clausal,1,Some of the symbols are hearts.,,"[4, 0, 9]",,True,Some of the symbols are triangles.,1,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,0,0,1055,0,0,"[2, 0, 0]","[7, 4, 2]",,True,,Some of the symbols are circles.,2752,"[9, 9, 0]",1,filler,"[1, 0]",False,exh-clausal,1,8 + 4 = ?,,"[12, 8, 4]",,False,9 + 0 = ?,3,"[6, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,0,1,928,1,1,"[0, 0, 0]","[1, 2, 5]",,True,,Some of the symbols are clubs.,2592,"[5, 4, 8]",0,response,"[0, 1]",True,exh-clausal,1,Some of the symbols are ticks.,,"[2, 6, 5]",,True,Some of the symbols are squares.,0,"[0, 0, 0]","[0, 1]",undefined
7.252483333333333,,16,2,0,1025,0,0,"[0, 0, 0]","[7, 4, 3]",,True,,There is a circle.,3337,"[0, 5, 3]",0,response,"[1, 0]",True,exh-clausal,0,"There is a star, but there is nothing besides a star.",,"[6, 9, 5]",,True,"There is a diamond, but there is nothing besides a diamond.",2,"[0, 0, 0]","[1, 0]",undefined
7.252483333333333,,16,0,1,968,0,0,"[1, 0, 0]","[4, 8, 5]",,False,,Some of the symbols are hearts.,2615,"[4, 3, 1]",1,filler,"[1, 0]",False,exh-clausal,0,0 + 5 = ?,,"[5, 0, 5]",,True,3 + 1 = ?,3,"[3, 0, 0]","[1, 0]",undefined
8.684166666666666,Barbara,17,,,,,,,,,,"[0, 'Barbara']",,,,,,,,,,,1,,bot_check,,,,,,undefined
8.684166666666666,,17,2,0,2401,1,1,"[1, 0, 0]","[0, 7, 2]",,False,,There is a diamond.,8462,"[10, 7, 3]",0,response,"[0, 1]",False,exh-clausal,1,1 + 7 = ?,,"[8, 1, 7]",,True,7 + 3 = ?,3,"[3, 0, 0]","[0, 1]",undefined
8.684166666666666,,17,1,0,2320,0,0,"[0, 0, 0]","[3, 9, 5]",,True,,There are four spades.,11947,"[6, 1, 9]",1,filler,"[1, 0]",True,exh-clausal,0,"There are four circles, but there are no more than four circles.",,"[7, 6, 3]",,True,"There are four stars, but there are no more than four stars.",2,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,0,1,2786,1,1,"[0, 0, 0]","[5, 3, 8]",,True,,Some of the symbols are squares.,8701,"[1, 8, 0]",1,filler,"[0, 1]",True,exh-clausal,1,"Some of the symbols are squares, but not all of them are squares.",,"[5, 0, 2]",,True,"Some of the symbols are clubs, but not all of them are clubs.",2,"[0, 0, 0]","[0, 1]",undefined
8.684166666666666,,17,0,1,2748,0,1,"[4, 0, 0]","[5, 9, 8]",,False,,Some of the symbols are squares.,7534,"[15, 7, 8]",0,response,"[0, 1]",False,exh-clausal,0,5 + 2 = ?,,"[7, 5, 2]",,False,7 + 8 = ?,3,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,2,0,2507,0,1,"[0, 0, 0]","[2, 5, 7]",,True,,There is a tick.,7627,"[1, 3, 5]",0,response,"[0, 1]",True,exh-clausal,1,There is a note.,,"[8, 9, 5]",,True,There is a club.,0,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,1,0,2644,0,1,"[0, 0, 0]","[7, 6, 8]",,True,,There are four circles.,7483,"[9, 0, 8]",1,filler,"[0, 1]",True,exh-clausal,1,"There are four clubs, but there are no more than four clubs.",,"[1, 0, 6]",,True,"There are four triangles, but there are no more than four triangles.",2,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,2,1,2237,1,0,"[0, 0, 0]","[1, 3, 5]",,True,,There is a club.,8102,"[4, 1, 8]",1,filler,"[1, 0]",True,exh-clausal,0,"There is a star, but there is nothing besides a star.",,"[6, 8, 5]",,True,"There is a heart, but there is nothing besides a heart.",2,"[0, 0, 0]","[0, 1]",undefined
8.684166666666666,,17,2,0,2009,0,0,"[0, 0, 0]","[7, 2, 4]",,True,,There is a circle.,7544,"[0, 5, 3]",1,filler,"[1, 0]",True,exh-clausal,0,There is a heart.,,"[4, 9, 7]",,True,There is a diamond.,1,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,1,1,2441,0,0,"[1, 0, 0]","[2, 6, 7]",,False,,There are four ticks.,6713,"[7, 6, 1]",1,filler,"[1, 0]",False,exh-clausal,0,5 + 1 = ?,,"[6, 5, 1]",,True,6 + 1 = ?,3,"[2, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,0,0,3990,1,1,"[9, 0, 0]","[3, 6, 1]",,False,,Some of the symbols are spades.,8341,"[14, 5, 9]",1,filler,"[0, 1]",False,exh-clausal,1,4 + 9 = ?,,"[13, 4, 9]",,True,5 + 9 = ?,3,"[7, 0, 0]","[0, 1]",undefined
8.684166666666666,,17,0,1,2190,0,1,"[0, 0, 0]","[5, 2, 9]",,False,,Some of the symbols are squares.,9690,"[6, 2, 4]",1,filler,"[0, 1]",False,exh-clausal,0,Some of the symbols are squares.,,"[5, 0, 1]",,False,Some of the symbols are stars.,1,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,0,1,1776,1,1,"[0, 0, 0]","[6, 1, 8]",,True,,Some of the symbols are stars.,8950,"[1, 3, 5]",1,filler,"[0, 1]",True,exh-clausal,1,Some of the symbols are ticks.,,"[2, 9, 3]",,True,Some of the symbols are clubs.,0,"[0, 0, 0]","[0, 1]",undefined
8.684166666666666,,17,0,1,3474,0,1,"[0, 0, 0]","[1, 8, 2]",,False,,Some of the symbols are clubs.,8458,"[4, 1, 2]",0,response,"[0, 1]",False,exh-clausal,0,Some of the symbols are notes.,,"[8, 4, 5]",,False,Some of the symbols are hearts.,1,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,2,0,1919,0,0,"[0, 0, 0]","[0, 7, 8]",,True,,There is a diamond.,7048,"[0, 6, 4]",0,response,"[1, 0]",True,exh-clausal,0,There is a tick.,,"[2, 5, 7]",,True,There is a diamond.,1,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,2,1,1529,1,1,"[0, 0, 0]","[5, 6, 3]",,True,,There is a square.,5646,"[0, 8, 5]",0,response,"[0, 1]",True,exh-clausal,1,There is a tick.,,"[2, 0, 6]",,True,There is a diamond.,0,"[0, 0, 0]","[0, 1]",undefined
8.684166666666666,,17,2,0,1623,0,0,"[0, 0, 0]","[5, 3, 2]",,True,,There is a square.,26574,"[3, 4, 9]",0,response,"[1, 0]",True,exh-clausal,0,There is a diamond.,,"[0, 2, 1]",,True,There is a spade.,0,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,0,0,1825,0,0,"[1, 0, 0]","[8, 6, 1]",,True,,Some of the symbols are notes.,4973,"[1, 0, 1]",0,response,"[1, 0]",False,exh-clausal,1,6 + 4 = ?,,"[10, 6, 4]",,False,0 + 1 = ?,3,"[6, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,0,1,1526,1,1,"[0, 0, 0]","[9, 1, 3]",,True,,Some of the symbols are triangles.,5293,"[3, 2, 4]",0,response,"[0, 1]",True,exh-clausal,1,Some of the symbols are hearts.,,"[4, 9, 6]",,True,Some of the symbols are spades.,0,"[0, 0, 0]","[0, 1]",undefined
8.684166666666666,,17,2,0,1861,0,1,"[0, 0, 0]","[2, 3, 9]",,True,,There is a tick.,5762,"[0, 7, 1]",1,filler,"[0, 1]",False,exh-clausal,0,There is a diamond.,,"[0, 3, 7]",,False,There is a diamond.,1,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,1,1,2085,1,1,"[0, 0, 0]","[0, 1, 9]",,True,,There are four diamonds.,6694,"[6, 4, 1]",1,response,"[0, 1]",True,exh-clausal,1,"There are four clubs, but there are no more than four clubs.",,"[1, 6, 8]",,True,"There are four stars, but there are no more than four stars.",2,"[0, 0, 0]","[0, 1]",undefined
8.684166666666666,,17,1,0,1573,0,0,"[7, 0, 0]","[7, 6, 4]",,True,,There are four circles.,4977,"[8, 5, 3]",1,response,"[1, 0]",True,exh-clausal,0,1 + 0 = ?,,"[1, 1, 0]",,True,5 + 3 = ?,3,"[9, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,2,0,1080,0,0,"[0, 0, 0]","[0, 4, 8]",,True,,There is a diamond.,5801,"[6, 1, 0]",1,filler,"[1, 0]",True,exh-clausal,0,There is a heart.,,"[4, 5, 8]",,True,There is a star.,1,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,1,0,1007,0,0,"[0, 0, 0]","[2, 0, 7]",,True,,There are four ticks.,2906,"[7, 5, 9]",1,filler,"[1, 0]",True,exh-clausal,0,There are four diamonds.,,"[0, 7, 6]",,True,There are four circles.,1,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,0,0,1354,0,1,"[0, 0, 0]","[8, 4, 9]",,True,,Some of the symbols are notes.,4484,"[4, 1, 3]",1,filler,"[0, 1]",True,exh-clausal,1,Some of the symbols are stars.,,"[6, 8, 5]",,True,Some of the symbols are hearts.,0,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,1,1,1341,1,1,"[0, 0, 0]","[9, 5, 2]",,True,,There are four triangles.,3280,"[4, 6, 9]",1,response,"[0, 1]",True,exh-clausal,1,There are four circles.,,"[7, 2, 4]",,True,There are four hearts.,1,"[0, 0, 0]","[0, 1]",undefined
8.684166666666666,,17,0,1,1286,1,0,"[0, 0, 0]","[2, 8, 3]",,True,,Some of the symbols are ticks.,4520,"[2, 3, 8]",1,filler,"[1, 0]",True,exh-clausal,0,"Some of the symbols are notes, but not all of them are notes.",,"[8, 4, 0]",,True,"Some of the symbols are ticks, but not all of them are ticks.",2,"[0, 0, 0]","[0, 1]",undefined
8.684166666666666,,17,2,1,1011,1,1,"[0, 0, 0]","[4, 1, 3]",,True,,There is a heart.,7530,"[9, 8, 0]",1,filler,"[0, 1]",True,exh-clausal,1,"There is a heart, but there is nothing besides a heart.",,"[4, 1, 9]",,True,"There is a triangle, but there is nothing besides a triangle.",2,"[0, 0, 0]","[0, 1]",undefined
8.684166666666666,,17,1,0,814,0,0,"[0, 0, 0]","[5, 4, 6]",,True,,There are four squares.,2596,"[4, 6, 2]",1,filler,"[1, 0]",True,exh-clausal,0,There are four ticks.,,"[2, 9, 0]",,True,There are four hearts.,1,"[0, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,1,0,955,1,1,"[7, 0, 0]","[4, 8, 0]",,False,,There are four hearts.,2755,"[11, 9, 2]",1,filler,"[0, 1]",False,exh-clausal,1,1 + 2 = ?,,"[3, 1, 2]",,True,9 + 2 = ?,3,"[1, 0, 0]","[0, 1]",undefined
8.684166666666666,,17,2,1,1196,0,1,"[1, 0, 0]","[0, 7, 5]",,False,,There is a diamond.,9837,"[7, 6, 1]",1,filler,"[0, 1]",False,exh-clausal,1,1 + 0 = ?,,"[1, 1, 0]",,True,6 + 1 = ?,3,"[3, 0, 0]","[1, 0]",undefined
8.684166666666666,,17,2,1,1238,1,0,"[0, 0, 0]","[4, 5, 1]",,True,,There is a heart.,3519,"[5, 6, 8]",1,filler,"[1, 0]",True,exh-clausal,0,There is a club.,,"[1, 5, 9]",,True,There is a square.,0,"[0, 0, 0]","[0, 1]",undefined
8.684166666666666,,17,1,0,1268,0,1,"[0, 0, 0]","[7, 5, 4]",,True,,There are four circles.,5612,"[3, 2, 5]",1,filler,"[0, 1]",True,exh-clausal,1,There are four squares.,,"[5, 4, 3]",,True,There are four spades.,0,"[0, 0, 0]","[1, 0]",undefined
