correctPOChoice,pTChoice,primeStrength,pOSentence,responseSentence,response_rt,correctPChoices,primeType,Answer.time_in_minutes,pTSymbols,responseSymbols,trial_type,goodPTChoice,correctPTChoice,primeTShuffle,pTwrongAnswer,slide_number,pOSymbols,block_rt,goodPOChoice,audio,Answer.condition,slide_type,btwncondition,pOwrongAnswer,responseChoice,response,pTSentence,image,primeOShuffle,workerid,pOChoice
True,0,0,Some of the symbols are stars.,Some of the symbols are spades.,2240,True,0,15.996266666666667,"[7, 2, 4]","[3, 8, 9]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[6, 2, 7]",7497,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are circles.,,"[0, 1]",23,1
True,1,0,There is a club.,There is a square.,2527,True,2,15.996266666666667,"[2, 6, 1]","[5, 1, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[1, 0, 8]",6271,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a tick.,,"[0, 1]",23,1
True,1,3,6 + 6 = ?,There are four squares.,1925,False,1,15.996266666666667,"[9, 0, 9]","[5, 2, 0]",filler,0,False,"[1, 0]","[7, 0, 0]",,"[12, 6, 6]",6087,0,,undefined,,exh-clausal,"[9, 0, 0]",1,,0 + 9 = ?,,"[1, 0]",23,0
True,1,2,"There are four circles, but there are no more than four circles.",There are four diamonds.,2775,True,1,15.996266666666667,"[8, 9, 7]","[0, 4, 7]",response,1,True,"[0, 1]","[0, 0, 0]",,"[7, 6, 9]",9504,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four notes, but there are no more than four notes.",,"[0, 1]",23,1
True,0,2,"There are four ticks, but there are no more than four ticks.",There are four hearts.,2487,True,1,15.996266666666667,"[5, 7, 4]","[4, 9, 6]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[2, 1, 9]",7624,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four squares, but there are no more than four squares.",,"[1, 0]",23,0
True,0,0,Some of the symbols are squares.,Some of the symbols are hearts.,3006,True,0,15.996266666666667,"[9, 2, 6]","[4, 9, 0]",response,0,True,"[1, 0]","[0, 0, 0]",,"[5, 7, 0]",7888,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are triangles.,,"[0, 1]",23,1
True,1,0,There is a diamond.,There is a tick.,2118,True,2,15.996266666666667,"[8, 7, 2]","[2, 4, 1]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[0, 9, 3]",119368,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a note.,,"[0, 1]",23,1
True,0,1,Some of the symbols are spades.,Some of the symbols are spades.,1943,True,0,15.996266666666667,"[9, 6, 4]","[3, 8, 5]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[3, 9, 7]",9607,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are triangles.,,"[1, 0]",23,0
False,0,3,4 + 5 = ?,There are four clubs.,2271,False,1,15.996266666666667,"[9, 4, 5]","[1, 2, 9]",response,1,False,"[0, 1]","[10, 0, 0]",,"[9, 4, 5]",6343,0,,undefined,,exh-clausal,"[1, 0, 0]",1,,4 + 5 = ?,,"[1, 0]",23,1
True,1,1,There are four hearts.,There are four circles.,2158,True,1,15.996266666666667,"[8, 9, 1]","[7, 4, 1]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[4, 7, 9]",7264,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four notes.,,"[0, 1]",23,1
True,0,2,"There is a tick, but there is nothing besides a tick.",There is a heart.,1789,True,2,15.996266666666667,"[5, 2, 0]","[4, 6, 1]",response,0,True,"[1, 0]","[0, 0, 0]",,"[2, 4, 0]",8368,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a square, but there is nothing besides a square.",,"[1, 0]",23,0
True,0,2,"Some of the symbols are diamonds, but not all of them are diamonds.",Some of the symbols are circles.,2605,True,0,15.996266666666667,"[6, 2, 8]","[7, 6, 5]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[0, 1, 4]",12312,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are stars, but not all of them are stars.",,"[0, 1]",23,1
True,1,1,There is a note.,There is a diamond.,2318,True,2,15.996266666666667,"[7, 0, 8]","[0, 1, 5]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[8, 2, 1]",11663,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a circle.,,"[0, 1]",23,1
True,1,1,There is a note.,There is a note.,3326,True,2,15.996266666666667,"[3, 8, 5]","[8, 0, 4]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[8, 4, 5]",6480,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a spade.,,"[0, 1]",23,1
True,0,3,1 + 9 = ?,Some of the symbols are diamonds.,5798,False,0,15.996266666666667,"[8, 0, 8]","[0, 3, 2]",filler,1,False,"[0, 1]","[8, 0, 0]",,"[10, 1, 9]",12592,1,,undefined,,exh-clausal,"[8, 0, 0]",1,,0 + 8 = ?,,"[0, 1]",23,1
True,0,1,There are four hearts.,There are four triangles.,1950,True,1,15.996266666666667,"[2, 5, 4]","[9, 5, 1]",response,0,True,"[1, 0]","[0, 0, 0]",,"[4, 0, 7]",6176,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four ticks.,,"[0, 1]",23,1
True,0,0,Some of the symbols are stars.,Some of the symbols are triangles.,2327,True,0,15.996266666666667,"[7, 1, 0]","[9, 6, 8]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[6, 7, 8]",7144,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are circles.,,"[1, 0]",23,0
True,0,2,"There is a note, but there is nothing besides a note.",There is a club.,2718,True,2,15.996266666666667,"[6, 3, 4]","[1, 2, 7]",response,0,True,"[1, 0]","[0, 0, 0]",,"[8, 4, 9]",6944,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a star, but there is nothing besides a star.",,"[1, 0]",23,0
True,1,3,2 + 7 = ?,Some of the symbols are stars.,3911,True,0,15.996266666666667,"[7, 1, 6]","[6, 9, 5]",response,1,True,"[0, 1]","[2, 0, 0]",,"[9, 2, 7]",9168,0,,undefined,,exh-clausal,"[2, 0, 0]",0,,1 + 6 = ?,,"[1, 0]",23,0
True,1,1,There are four stars.,There are four diamonds.,1766,True,1,15.996266666666667,"[6, 0, 9]","[0, 5, 1]",response,1,True,"[0, 1]","[0, 0, 0]",,"[6, 9, 2]",6096,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four stars.,,"[0, 1]",23,1
True,0,3,7 + 4 = ?,There are four hearts.,2023,True,1,15.996266666666667,"[8, 7, 1]","[4, 8, 9]",response,0,True,"[1, 0]","[2, 0, 0]",,"[11, 7, 4]",6136,1,,undefined,,exh-clausal,"[1, 0, 0]",0,,7 + 1 = ?,,"[0, 1]",23,1
True,0,0,There are four triangles.,There are four spades.,2686,True,1,15.996266666666667,"[0, 6, 4]","[3, 2, 8]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[9, 2, 4]",8224,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four diamonds.,,"[0, 1]",23,1
True,1,2,"There is a triangle, but there is nothing besides a triangle.",There is a triangle.,2462,True,2,15.996266666666667,"[4, 7, 0]","[9, 3, 4]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[9, 1, 3]",7192,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There is a heart, but there is nothing besides a heart.",,"[1, 0]",23,0
True,0,3,8 + 6 = ?,Some of the symbols are ticks.,3063,True,0,15.996266666666667,"[9, 1, 8]","[2, 3, 7]",response,0,True,"[1, 0]","[0, 0, 0]",,"[14, 8, 6]",7408,1,,undefined,,exh-clausal,"[6, 0, 0]",0,,1 + 8 = ?,,"[0, 1]",23,1
True,0,1,There is a note.,There is a heart.,1686,True,2,15.996266666666667,"[7, 6, 4]","[4, 7, 1]",response,0,True,"[1, 0]","[0, 0, 0]",,"[8, 3, 7]",6104,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a circle.,,"[1, 0]",23,0
False,0,3,7 + 9 = ?,There is a star.,7934,False,2,15.996266666666667,"[14, 5, 9]","[6, 8, 0]",response,0,True,"[1, 0]","[8, 0, 0]",,"[16, 7, 9]",11528,0,,undefined,,exh-clausal,"[9, 0, 0]",0,,5 + 9 = ?,,"[1, 0]",23,1
False,1,3,4 + 6 = ?,There is a circle.,2582,False,2,15.996266666666667,"[9, 6, 3]","[7, 9, 6]",filler,1,True,"[0, 1]","[1, 0, 0]",,"[10, 4, 6]",6720,1,,undefined,,exh-clausal,"[1, 0, 0]",1,,6 + 3 = ?,,"[0, 1]",23,0
True,0,0,There is a heart.,There is a square.,2273,True,2,15.996266666666667,"[1, 0, 8]","[5, 3, 0]",response,0,True,"[1, 0]","[0, 0, 0]",,"[4, 2, 6]",6394,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a club.,,"[0, 1]",23,1
False,1,3,5 + 8 = ?,There is a diamond.,1687,False,2,15.996266666666667,"[9, 8, 1]","[0, 6, 1]",response,0,False,"[1, 0]","[2, 0, 0]",,"[13, 5, 8]",5229,1,,undefined,,exh-clausal,"[3, 0, 0]",0,,8 + 1 = ?,,"[0, 1]",23,0
True,0,1,There is a star.,There is a spade.,1447,True,2,15.996266666666667,"[5, 9, 3]","[3, 0, 2]",response,0,True,"[1, 0]","[0, 0, 0]",,"[6, 9, 4]",6400,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a square.,,"[0, 1]",23,1
True,0,2,"There is a heart, but there is nothing besides a heart.",There is a circle.,2046,True,2,15.996266666666667,"[6, 3, 4]","[7, 0, 5]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[4, 8, 0]",5744,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There is a star, but there is nothing besides a star.",,"[1, 0]",23,0
True,1,3,1 + 6 = ?,There is a diamond.,1548,True,2,15.996266666666667,"[10, 5, 5]","[0, 8, 4]",response,1,True,"[0, 1]","[9, 0, 0]",,"[7, 1, 6]",5048,0,,undefined,,exh-clausal,"[1, 0, 0]",0,,5 + 5 = ?,,"[1, 0]",23,0
False,0,3,2 + 6 = ?,There is a note.,2279,False,2,15.996266666666667,"[1, 0, 1]","[8, 3, 2]",filler,0,True,"[1, 0]","[9, 0, 0]",,"[8, 2, 6]",6208,0,,undefined,,exh-clausal,"[2, 0, 0]",1,,0 + 1 = ?,,"[1, 0]",23,1
True,0,1,Some of the symbols are diamonds.,Some of the symbols are stars.,1670,True,0,15.996266666666667,"[8, 6, 4]","[6, 8, 7]",response,0,True,"[1, 0]","[0, 0, 0]",,"[0, 6, 7]",52025,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are notes.,,"[0, 1]",23,1
True,0,2,"There is a spade, but there is nothing besides a spade.",There is a heart.,2464,True,2,15.996266666666667,"[0, 9, 4]","[4, 0, 7]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[3, 5, 7]",9624,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There is a diamond, but there is nothing besides a diamond.",,"[1, 0]",23,0
True,1,2,"There is a tick, but there is nothing besides a tick.",There is a triangle.,2255,True,2,15.996266666666667,"[2, 3, 0]","[9, 7, 3]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[2, 9, 7]",7728,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There is a tick, but there is nothing besides a tick.",,"[1, 0]",23,0
True,1,2,"Some of the symbols are triangles, but not all of them are triangles.",Some of the symbols are spades.,3239,True,0,15.996266666666667,"[0, 8, 9]","[3, 0, 6]",response,1,True,"[0, 1]","[0, 0, 0]",,"[9, 3, 1]",9288,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,"Some of the symbols are diamonds, but not all of them are diamonds.",,"[0, 1]",23,1
True,0,2,"Some of the symbols are clubs, but not all of them are clubs.",Some of the symbols are triangles.,2775,True,0,15.996266666666667,"[2, 8, 7]","[9, 2, 0]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[1, 8, 2]",9200,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are ticks, but not all of them are ticks.",,"[0, 1]",23,1
True,1,0,There are four circles.,There are four triangles.,1551,True,1,15.996266666666667,"[6, 8, 4]","[9, 7, 0]",response,1,True,"[0, 1]","[0, 0, 0]",,"[7, 4, 9]",5712,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four stars.,,"[1, 0]",23,0
True,1,1,There is a triangle.,There is a diamond.,2139,True,2,15.996266666666667,"[1, 9, 2]","[0, 7, 4]",response,1,True,"[0, 1]","[0, 0, 0]",,"[9, 1, 4]",6384,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a club.,,"[0, 1]",23,1
True,1,0,There are four diamonds.,There are four ticks.,3063,True,1,15.996266666666667,"[0, 4, 9]","[2, 8, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[0, 5, 8]",6264,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four diamonds.,,"[1, 0]",23,0
True,1,2,"Some of the symbols are hearts, but not all of them are hearts.",Some of the symbols are triangles.,2439,True,0,15.996266666666667,"[0, 6, 1]","[9, 2, 3]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[4, 5, 7]",10312,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are diamonds, but not all of them are diamonds.",,"[1, 0]",23,0
True,1,2,"There are four spades, but there are no more than four spades.",There are four triangles.,2591,True,1,15.996266666666667,"[1, 3, 0]","[9, 1, 7]",response,1,True,"[0, 1]","[0, 0, 0]",,"[3, 5, 2]",8592,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There are four clubs, but there are no more than four clubs.",,"[1, 0]",23,0
True,1,2,"Some of the symbols are diamonds, but not all of them are diamonds.",Some of the symbols are clubs.,1703,True,0,15.996266666666667,"[7, 3, 0]","[1, 5, 9]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[0, 5, 9]",10160,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,"Some of the symbols are circles, but not all of them are circles.",,"[0, 1]",23,1
True,0,1,There are four diamonds.,There are four notes.,2271,True,1,15.996266666666667,"[0, 1, 5]","[8, 9, 0]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[0, 1, 7]",6864,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four diamonds.,,"[1, 0]",23,0
False,1,3,8 + 9 = ?,There are four triangles.,2462,False,1,15.996266666666667,"[4, 2, 2]","[9, 0, 2]",filler,0,False,"[1, 0]","[4, 0, 0]",,"[17, 8, 9]",5816,0,,undefined,,exh-clausal,"[7, 0, 0]",1,,2 + 2 = ?,,"[1, 0]",23,1
True,1,0,Some of the symbols are stars.,Some of the symbols are spades.,1959,True,0,15.996266666666667,"[6, 0, 3]","[3, 5, 8]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[6, 9, 5]",8200,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are stars.,,"[1, 0]",23,0
True,0,3,3 + 4 = ?,Some of the symbols are squares.,2943,False,0,15.996266666666667,"[6, 5, 1]","[5, 8, 7]",filler,1,False,"[0, 1]","[5, 0, 0]",,"[7, 3, 4]",7160,1,,undefined,,exh-clausal,"[1, 0, 0]",1,,5 + 1 = ?,,"[0, 1]",23,1
True,1,3,4 + 7 = ?,There is a square.,4119,False,2,15.996266666666667,"[4, 2, 2]","[5, 3, 1]",filler,0,False,"[1, 0]","[1, 0, 0]",,"[11, 4, 7]",8656,0,,undefined,,exh-clausal,"[7, 0, 0]",1,,2 + 2 = ?,,"[1, 0]",23,0
True,1,2,"There is a square, but there is nothing besides a square.",There is a spade.,3015,True,2,15.996266666666667,"[3, 2, 1]","[3, 0, 5]",response,1,True,"[0, 1]","[0, 0, 0]",,"[5, 6, 7]",9280,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a spade, but there is nothing besides a spade.",,"[0, 1]",23,1
True,1,2,"There are four squares, but there are no more than four squares.",There are four spades.,1535,True,1,15.996266666666667,"[3, 6, 4]","[3, 1, 0]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[5, 1, 7]",6400,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four spades, but there are no more than four spades.",,"[1, 0]",23,0
True,1,1,Some of the symbols are stars.,Some of the symbols are notes.,2231,True,0,15.996266666666667,"[5, 4, 0]","[8, 9, 4]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[6, 7, 2]",8016,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,Some of the symbols are squares.,,"[1, 0]",23,0
True,1,2,"There are four diamonds, but there are no more than four diamonds.",There are four stars.,2231,True,1,15.996266666666667,"[9, 4, 2]","[6, 9, 2]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[0, 5, 1]",8312,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four triangles, but there are no more than four triangles.",,"[1, 0]",23,0
False,0,3,9 + 0 = ?,There are four clubs.,2511,False,1,15.996266666666667,"[6, 5, 1]","[1, 8, 7]",response,0,True,"[1, 0]","[2, 0, 0]",,"[9, 9, 0]",5792,0,,undefined,,exh-clausal,"[10, 0, 0]",0,,5 + 1 = ?,,"[1, 0]",23,1
True,0,0,There is a tick.,There is a circle.,1799,True,2,15.996266666666667,"[1, 8, 5]","[7, 9, 1]",response,0,True,"[1, 0]","[0, 0, 0]",,"[2, 8, 9]",10504,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a club.,,"[1, 0]",23,0
False,0,3,8 + 9 = ?,There is a star.,2151,False,2,15.996266666666667,"[5, 2, 3]","[6, 1, 2]",filler,1,False,"[0, 1]","[6, 0, 0]",,"[17, 8, 9]",7400,0,,undefined,,exh-clausal,"[9, 0, 0]",1,,2 + 3 = ?,,"[1, 0]",23,1
True,1,1,There is a spade.,There is a heart.,1751,True,2,15.996266666666667,"[8, 7, 2]","[4, 1, 8]",response,1,True,"[0, 1]","[0, 0, 0]",,"[3, 1, 5]",7487,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There is a note.,,"[0, 1]",23,1
False,1,3,6 + 8 = ?,Some of the symbols are diamonds.,1942,False,0,15.996266666666667,"[8, 5, 3]","[0, 4, 6]",response,1,True,"[0, 1]","[1, 0, 0]",,"[14, 6, 8]",6360,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,5 + 3 = ?,,"[0, 1]",23,0
True,1,1,There are four ticks.,There are four triangles.,1553,True,1,15.996266666666667,"[8, 9, 5]","[9, 2, 0]",response,1,True,"[0, 1]","[0, 0, 0]",,"[2, 3, 4]",5432,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four notes.,,"[1, 0]",23,0
True,1,0,Some of the symbols are notes.,Some of the symbols are notes.,1871,True,0,15.996266666666667,"[6, 7, 4]","[8, 5, 0]",response,1,True,"[0, 1]","[0, 0, 0]",,"[8, 1, 4]",6040,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are stars.,,"[1, 0]",23,0
True,1,1,There are four notes.,There are four hearts.,2087,True,1,15.996266666666667,"[2, 5, 8]","[4, 7, 5]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[8, 3, 6]",6464,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four ticks.,,"[1, 0]",23,0
True,0,2,"There is a diamond, but there is nothing besides a diamond.",There is a tick.,1767,True,2,15.996266666666667,"[3, 5, 9]","[2, 9, 5]",response,0,True,"[1, 0]","[0, 0, 0]",,"[0, 3, 7]",7104,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There is a spade, but there is nothing besides a spade.",,"[1, 0]",23,0
True,1,3,8 + 9 = ?,There is a spade.,1983,True,2,15.996266666666667,"[8, 2, 6]","[3, 7, 0]",response,1,True,"[0, 1]","[9, 0, 0]",,"[17, 8, 9]",5400,0,,undefined,,exh-clausal,"[5, 0, 0]",0,,2 + 6 = ?,,"[1, 0]",23,0
False,1,3,7 + 2 = ?,There are four notes.,1726,False,1,15.996266666666667,"[10, 8, 2]","[8, 5, 0]",response,1,True,"[0, 1]","[8, 0, 0]",,"[9, 7, 2]",6672,1,,undefined,,exh-clausal,"[8, 0, 0]",0,,8 + 2 = ?,,"[0, 1]",23,0
False,0,3,6 + 3 = ?,There are four notes.,2327,False,1,15.996266666666667,"[8, 8, 0]","[8, 5, 4]",filler,1,False,"[0, 1]","[6, 0, 0]",,"[9, 6, 3]",6128,0,,undefined,,exh-clausal,"[4, 0, 0]",1,,8 + 0 = ?,,"[1, 0]",23,1
True,0,0,There is a note.,There is a club.,1695,True,2,15.996266666666667,"[0, 5, 3]","[1, 9, 5]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[8, 7, 3]",5881,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a diamond.,,"[0, 1]",23,1
True,0,0,There are four spades.,There are four ticks.,2247,True,1,15.996266666666667,"[7, 1, 9]","[2, 9, 3]",response,0,True,"[1, 0]","[0, 0, 0]",,"[3, 9, 2]",6048,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four circles.,,"[1, 0]",23,0
True,0,3,7 + 0 = ?,Some of the symbols are squares.,2287,True,0,15.996266666666667,"[5, 0, 5]","[5, 2, 3]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[7, 7, 0]",6632,1,,undefined,,exh-clausal,"[5, 0, 0]",1,,0 + 5 = ?,,"[0, 1]",23,1
True,0,2,"There are four diamonds, but there are no more than four diamonds.",There are four squares.,1931,True,1,15.996266666666667,"[1, 7, 4]","[5, 6, 4]",response,0,True,"[1, 0]","[0, 0, 0]",,"[0, 8, 6]",7232,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"There are four clubs, but there are no more than four clubs.",,"[1, 0]",23,0
False,1,3,6 + 0 = ?,Some of the symbols are squares.,2831,False,0,15.996266666666667,"[13, 7, 6]","[5, 6, 1]",filler,1,True,"[0, 1]","[8, 0, 0]",,"[6, 6, 0]",6824,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,7 + 6 = ?,,"[0, 1]",23,0
True,1,3,5 + 5 = ?,There are four spades.,2375,False,1,15.996266666666667,"[7, 2, 5]","[3, 0, 1]",filler,0,False,"[1, 0]","[7, 0, 0]",,"[10, 5, 5]",6488,1,,undefined,,exh-clausal,"[3, 0, 0]",1,,2 + 5 = ?,,"[0, 1]",23,1
True,0,1,There is a heart.,There is a star.,1983,True,2,15.996266666666667,"[7, 6, 3]","[6, 3, 4]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[4, 3, 2]",7032,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a circle.,,"[0, 1]",23,1
True,0,0,There are four squares.,There are four stars.,1677,True,1,15.996266666666667,"[6, 3, 1]","[6, 1, 0]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[5, 9, 8]",5064,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four stars.,,"[0, 1]",23,1
True,0,0,Some of the symbols are stars.,Some of the symbols are triangles.,1919,True,0,15.996266666666667,"[0, 5, 6]","[9, 0, 8]",response,0,True,"[1, 0]","[0, 0, 0]",,"[6, 0, 8]",7360,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are diamonds.,,"[1, 0]",23,0
True,0,1,There are four spades.,There are four diamonds.,2293,True,1,15.996266666666667,"[3, 4, 5]","[0, 6, 3]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[3, 1, 7]",9287,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There are four spades.,,"[0, 1]",23,1
True,1,0,There are four squares.,There are four triangles.,1806,True,1,15.996266666666667,"[4, 3, 1]","[9, 8, 5]",response,1,True,"[0, 1]","[0, 0, 0]",,"[5, 3, 6]",5136,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,There are four hearts.,,"[0, 1]",23,1
True,1,1,Some of the symbols are notes.,Some of the symbols are stars.,1759,True,0,15.996266666666667,"[0, 2, 1]","[6, 2, 3]",response,1,True,"[0, 1]","[0, 0, 0]",,"[8, 1, 9]",7592,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are diamonds.,,"[0, 1]",23,1
True,1,2,"Some of the symbols are diamonds, but not all of them are diamonds.",Some of the symbols are diamonds.,2222,True,0,15.996266666666667,"[2, 3, 9]","[0, 4, 9]",response,1,True,"[0, 1]","[0, 0, 0]",,"[0, 5, 3]",8816,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"Some of the symbols are ticks, but not all of them are ticks.",,"[1, 0]",23,0
False,1,3,6 + 1 = ?,Some of the symbols are ticks.,1663,False,0,15.996266666666667,"[10, 3, 7]","[2, 9, 4]",response,1,True,"[0, 1]","[8, 0, 0]",,"[7, 6, 1]",5344,1,,undefined,,exh-clausal,"[5, 0, 0]",0,,3 + 7 = ?,,"[0, 1]",23,0
True,1,0,Some of the symbols are hearts.,Some of the symbols are clubs.,2126,True,0,15.996266666666667,"[2, 6, 3]","[1, 8, 7]",response,1,True,"[0, 1]","[0, 0, 0]",,"[4, 3, 1]",5664,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are ticks.,,"[0, 1]",23,1
True,0,2,"There are four squares, but there are no more than four squares.",There are four notes.,1846,True,1,15.996266666666667,"[3, 0, 5]","[8, 5, 4]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[5, 7, 1]",7607,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,"There are four spades, but there are no more than four spades.",,"[1, 0]",23,0
True,0,0,There is a diamond.,There is a tick.,2263,True,2,15.996266666666667,"[7, 4, 9]","[2, 0, 8]",filler,0,True,"[1, 0]","[0, 0, 0]",,"[0, 1, 4]",6016,0,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a circle.,,"[1, 0]",23,0
True,1,1,There is a tick.,There is a spade.,2518,True,2,15.996266666666667,"[1, 0, 6]","[3, 8, 2]",filler,1,True,"[0, 1]","[0, 0, 0]",,"[2, 0, 4]",8392,1,,undefined,,exh-clausal,"[0, 0, 0]",1,,There is a club.,,"[0, 1]",23,1
True,0,1,Some of the symbols are circles.,Some of the symbols are diamonds.,3134,True,0,15.996266666666667,"[2, 6, 4]","[0, 6, 7]",response,0,True,"[1, 0]","[0, 0, 0]",,"[7, 6, 9]",9400,1,,undefined,,exh-clausal,"[0, 0, 0]",0,,Some of the symbols are ticks.,,"[0, 1]",23,1
True,0,2,"Some of the symbols are ticks, but not all of them are ticks.",Some of the symbols are clubs.,1806,True,0,15.996266666666667,"[7, 0, 5]","[1, 3, 6]",response,0,True,"[1, 0]","[0, 0, 0]",,"[2, 1, 9]",10328,0,,undefined,,exh-clausal,"[0, 0, 0]",0,,"Some of the symbols are circles, but not all of them are circles.",,"[1, 0]",23,0
