goodPTChoice,response,goodPOChoice,pTChoice,response_rt,Answer.condition,primeStrength,trial_type,pOSymbols,slide_type,responseChoice,image,primeType,workerid,pTSymbols,audio,responseSymbols,responseSentence,pOChoice,slide_number,primeOShuffle,correctPChoices,correctPOChoice,btwncondition,Answer.time_in_minutes,correctPTChoice,pTSentence,pTwrongAnswer,pOwrongAnswer,block_rt,pOSentence,primeTShuffle
0,,0,1,1674,undefined,3,response,"[8, 1, 7]",,0,,2,19,"[5, 2, 3]",,"[2, 1, 4]",There is a tick.,0,,"[1, 0]",False,True,alternative,23.855766666666668,False,2 + 3 = ?,"[8, 0, 0]","[9, 0, 0]",10560,1 + 7 = ?,"[1, 0]"
1,,1,1,1911,undefined,1,response,"[4, 3, 6]",,1,,0,19,"[0, 2, 6]",,"[1, 8, 4]",Some of the symbols are clubs.,1,,"[0, 1]",True,True,alternative,23.855766666666668,True,Some of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",11143,Some of the symbols are hearts.,"[0, 1]"
0,,1,1,2261,undefined,3,filler,"[9, 0, 9]",,1,,1,19,"[9, 6, 3]",,"[7, 8, 0]",There are four circles.,0,,"[0, 1]",False,False,alternative,23.855766666666668,False,6 + 3 = ?,"[7, 0, 0]","[7, 0, 0]",6773,0 + 9 = ?,"[1, 0]"
0,,0,0,2515,undefined,2,response,"[7, 9, 1]",,0,,2,19,"[6, 3, 4]",,"[2, 6, 9]",There is a tick.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,There is a star and a spade.,"[0, 0, 0]","[0, 0, 0]",7520,There is a circle and a triangle.,"[1, 0]"
1,,0,1,3284,undefined,3,response,"[6, 6, 0]",,0,,0,19,"[12, 6, 6]",,"[1, 9, 4]",Some of the symbols are clubs.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,6 + 6 = ?,"[8, 0, 0]","[7, 0, 0]",7084,6 + 0 = ?,"[0, 1]"
1,,0,1,1884,undefined,2,filler,"[6, 8, 0]",,1,,0,19,"[1, 7, 5]",,"[3, 7, 0]",Some of the symbols are spades.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,All of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",11870,All of the symbols are stars.,"[0, 1]"
0,,1,0,2925,undefined,3,response,"[9, 1, 8]",,1,,0,19,"[13, 7, 6]",,"[3, 6, 4]",Some of the symbols are spades.,1,,"[0, 1]",True,True,alternative,23.855766666666668,True,7 + 6 = ?,"[6, 0, 0]","[6, 0, 0]",8147,1 + 8 = ?,"[1, 0]"
1,,1,1,1237,undefined,2,filler,"[3, 8, 9]",,1,,2,19,"[0, 3, 9]",,"[0, 5, 1]",There is a diamond.,1,,"[0, 1]",True,True,alternative,23.855766666666668,True,There is a diamond and a spade.,"[0, 0, 0]","[0, 0, 0]",4913,There is a spade and a note.,"[0, 1]"
0,,0,1,1204,undefined,3,response,"[8, 3, 5]",,1,,2,19,"[13, 4, 9]",,"[3, 2, 5]",There is a spade.,0,,"[1, 0]",False,True,alternative,23.855766666666668,False,4 + 9 = ?,"[7, 0, 0]","[5, 0, 0]",15837,3 + 5 = ?,"[1, 0]"
0,,1,1,3768,undefined,3,response,"[11, 5, 6]",,1,,1,19,"[12, 3, 9]",,"[0, 8, 9]",There are four diamonds.,0,,"[0, 1]",False,False,alternative,23.855766666666668,False,3 + 9 = ?,"[8, 0, 0]","[4, 0, 0]",10114,5 + 6 = ?,"[1, 0]"
0,,0,0,2621,undefined,0,response,"[8, 1, 3]",,1,,0,19,"[3, 8, 5]",,"[5, 1, 8]",Some of the symbols are squares.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,Some of the symbols are spades.,"[0, 0, 0]","[0, 0, 0]",9344,Some of the symbols are notes.,"[1, 0]"
1,,1,0,2079,undefined,3,filler,"[6, 4, 2]",,1,,1,19,"[10, 4, 6]",,"[7, 1, 2]",There are four circles.,1,,"[0, 1]",False,True,alternative,23.855766666666668,False,4 + 6 = ?,"[9, 0, 0]","[4, 0, 0]",6929,4 + 2 = ?,"[0, 1]"
1,,0,1,3447,undefined,2,response,"[2, 7, 9]",,1,,1,19,"[9, 6, 5]",,"[2, 0, 6]",There are four ticks.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,There are six triangles.,"[0, 0, 0]","[0, 0, 0]",7589,There are six ticks.,"[0, 1]"
1,,0,1,1299,undefined,2,response,"[0, 4, 1]",,1,,0,19,"[2, 0, 3]",,"[9, 0, 7]",Some of the symbols are triangles.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,All of the symbols are ticks.,"[0, 0, 0]","[0, 0, 0]",7720,All of the symbols are diamonds.,"[0, 1]"
1,,0,1,1684,undefined,2,filler,"[2, 8, 1]",,1,,1,19,"[0, 4, 9]",,"[6, 9, 2]",There are four stars.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,There are six diamonds.,"[0, 0, 0]","[0, 0, 0]",5746,There are six ticks.,"[0, 1]"
1,,1,1,1455,undefined,1,response,"[5, 9, 7]",,1,,1,19,"[9, 0, 8]",,"[6, 9, 8]",There are four stars.,1,,"[0, 1]",True,True,alternative,23.855766666666668,True,There are four triangles.,"[0, 0, 0]","[0, 0, 0]",19332,There are four squares.,"[0, 1]"
0,,0,0,1850,undefined,0,response,"[2, 0, 6]",,0,,1,19,"[5, 3, 7]",,"[3, 6, 9]",There are four spades.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,There are four squares.,"[0, 0, 0]","[0, 0, 0]",9858,There are four ticks.,"[1, 0]"
0,,1,0,1797,undefined,3,response,"[11, 4, 7]",,0,,2,19,"[11, 6, 5]",,"[8, 9, 1]",There is a note.,1,,"[0, 1]",True,True,alternative,23.855766666666668,True,6 + 5 = ?,"[6, 0, 0]","[1, 0, 0]",7916,4 + 7 = ?,"[1, 0]"
0,,0,1,1706,undefined,3,response,"[12, 7, 5]",,1,,1,19,"[10, 2, 8]",,"[5, 4, 9]",There are four squares.,0,,"[1, 0]",False,True,alternative,23.855766666666668,False,2 + 8 = ?,"[9, 0, 0]","[2, 0, 0]",6014,7 + 5 = ?,"[1, 0]"
1,,1,1,2801,undefined,0,response,"[3, 8, 7]",,1,,1,19,"[2, 9, 0]",,"[7, 4, 1]",There are four circles.,1,,"[0, 1]",True,True,alternative,23.855766666666668,True,There are four ticks.,"[0, 0, 0]","[0, 0, 0]",7892,There are four spades.,"[0, 1]"
1,,1,1,1426,undefined,1,filler,"[3, 7, 6]",,1,,1,19,"[9, 1, 3]",,"[8, 9, 0]",There are four notes.,1,,"[0, 1]",True,True,alternative,23.855766666666668,True,There are four triangles.,"[0, 0, 0]","[0, 0, 0]",4648,There are four spades.,"[0, 1]"
1,,1,1,2279,undefined,2,filler,"[9, 2, 5]",,1,,1,19,"[1, 0, 6]",,"[3, 0, 1]",There are four spades.,1,,"[0, 1]",True,True,alternative,23.855766666666668,True,There are six clubs.,"[0, 0, 0]","[0, 0, 0]",7230,There are six triangles.,"[0, 1]"
1,,1,1,1454,undefined,0,filler,"[2, 0, 4]",,1,,1,19,"[8, 0, 5]",,"[9, 8, 6]",There are four triangles.,1,,"[0, 1]",True,True,alternative,23.855766666666668,True,There are four notes.,"[0, 0, 0]","[0, 0, 0]",5209,There are four ticks.,"[0, 1]"
1,,1,1,1405,undefined,3,response,"[7, 5, 2]",,1,,1,19,"[9, 4, 5]",,"[2, 4, 5]",There are four ticks.,0,,"[0, 1]",False,False,alternative,23.855766666666668,True,4 + 5 = ?,"[4, 0, 0]","[0, 0, 0]",7713,5 + 2 = ?,"[0, 1]"
1,,0,1,1207,undefined,1,response,"[9, 8, 5]",,1,,2,19,"[9, 4, 0]",,"[5, 0, 6]",There is a square.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,There is a triangle.,"[0, 0, 0]","[0, 0, 0]",6212,There is a triangle.,"[0, 1]"
0,,0,0,1788,undefined,0,filler,"[0, 3, 2]",,1,,1,19,"[1, 4, 6]",,"[8, 7, 9]",There are four notes.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,There are four clubs.,"[0, 0, 0]","[0, 0, 0]",5850,There are four diamonds.,"[1, 0]"
0,,0,0,2828,undefined,1,response,"[7, 3, 9]",,1,,2,19,"[2, 8, 5]",,"[5, 9, 7]",There is a square.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,There is a tick.,"[0, 0, 0]","[0, 0, 0]",7386,There is a circle.,"[1, 0]"
0,,1,1,1421,undefined,3,filler,"[8, 2, 6]",,1,,2,19,"[14, 8, 6]",,"[8, 7, 0]",There is a note.,0,,"[0, 1]",False,False,alternative,23.855766666666668,False,8 + 6 = ?,"[9, 0, 0]","[7, 0, 0]",6818,2 + 6 = ?,"[1, 0]"
0,,0,0,1271,undefined,2,filler,"[3, 9, 1]",,1,,0,19,"[6, 5, 1]",,"[2, 6, 1]",Some of the symbols are ticks.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,All of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",8768,All of the symbols are spades.,"[1, 0]"
1,,0,1,3851,undefined,0,response,"[9, 7, 2]",,1,,0,19,"[6, 0, 8]",,"[8, 3, 4]",Some of the symbols are notes.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,Some of the symbols are stars.,"[0, 0, 0]","[0, 0, 0]",9742,Some of the symbols are triangles.,"[0, 1]"
0,,1,0,2735,undefined,0,filler,"[3, 7, 0]",,1,,2,19,"[5, 6, 3]",,"[1, 2, 3]",There is a club.,1,,"[0, 1]",True,True,alternative,23.855766666666668,True,There is a square.,"[0, 0, 0]","[0, 0, 0]",9144,There is a spade.,"[1, 0]"
0,,1,0,2384,undefined,1,filler,"[3, 5, 6]",,1,,1,19,"[8, 3, 6]",,"[2, 9, 0]",There are four ticks.,1,,"[0, 1]",True,True,alternative,23.855766666666668,True,There are four notes.,"[0, 0, 0]","[0, 0, 0]",7076,There are four spades.,"[1, 0]"
0,,1,0,1961,undefined,1,response,"[0, 7, 2]",,1,,0,19,"[7, 0, 8]",,"[8, 9, 4]",Some of the symbols are notes.,1,,"[0, 1]",True,True,alternative,23.855766666666668,True,Some of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",8272,Some of the symbols are diamonds.,"[1, 0]"
0,,0,0,3816,undefined,2,response,"[2, 9, 4]",,1,,0,19,"[4, 8, 3]",,"[3, 5, 1]",Some of the symbols are spades.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,All of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",8808,All of the symbols are ticks.,"[1, 0]"
1,,0,1,1701,undefined,2,response,"[3, 7, 0]",,1,,2,19,"[3, 1, 7]",,"[7, 2, 4]",There is a circle.,0,,"[1, 0]",True,True,alternative,23.855766666666668,True,There is a spade and a club.,"[0, 0, 0]","[0, 0, 0]",7810,There is a spade and a circle.,"[0, 1]"
,"[0, 'Margaret']",,,,undefined,,,,bot_check,,Margaret,,20,,,,,,1,,,,,31.873083333333334,,,,,,,
0,,0,0,2732,undefined,0,filler,"[7, 8, 6]",,1,,1,20,"[3, 5, 7]",,"[1, 3, 4]",There are four clubs.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,There are four spades.,"[0, 0, 0]","[0, 0, 0]",8743,There are four circles.,"[1, 0]"
0,,0,0,1546,undefined,0,response,"[9, 0, 8]",,0,,2,20,"[8, 0, 7]",,"[7, 6, 4]",There is a circle.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,There is a note.,"[0, 0, 0]","[0, 0, 0]",5339,There is a triangle.,"[1, 0]"
0,,1,0,51712,undefined,0,filler,"[4, 8, 0]",,1,,0,20,"[9, 5, 2]",,"[7, 9, 6]",Some of the symbols are circles.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,Some of the symbols are triangles.,"[0, 0, 0]","[0, 0, 0]",58892,Some of the symbols are hearts.,"[1, 0]"
0,,1,1,2447,undefined,3,filler,"[9, 1, 8]",,1,,1,20,"[7, 4, 3]",,"[5, 2, 8]",There are four squares.,0,,"[0, 1]",False,False,alternative,31.873083333333334,False,4 + 3 = ?,"[2, 0, 0]","[7, 0, 0]",6766,1 + 8 = ?,"[1, 0]"
1,,1,1,2187,undefined,3,filler,"[13, 8, 5]",,1,,0,20,"[8, 0, 8]",,"[5, 1, 8]",Some of the symbols are squares.,0,,"[0, 1]",False,False,alternative,31.873083333333334,True,0 + 8 = ?,"[1, 0, 0]","[1, 0, 0]",50718,8 + 5 = ?,"[0, 1]"
0,,0,0,3042,undefined,3,filler,"[17, 9, 8]",,1,,0,20,"[8, 3, 5]",,"[1, 8, 5]",Some of the symbols are clubs.,1,,"[1, 0]",False,False,alternative,31.873083333333334,True,3 + 5 = ?,"[0, 0, 0]","[9, 0, 0]",5970,9 + 8 = ?,"[1, 0]"
1,,0,1,1725,undefined,2,filler,"[2, 9, 4]",,1,,1,20,"[0, 9, 6]",,"[6, 4, 5]",There are four stars.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,There are six diamonds.,"[0, 0, 0]","[0, 0, 0]",22595,There are six ticks.,"[0, 1]"
1,,0,1,1113,undefined,1,filler,"[1, 5, 8]",,1,,1,20,"[9, 8, 4]",,"[9, 5, 4]",There are four triangles.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,There are four triangles.,"[0, 0, 0]","[0, 0, 0]",3734,There are four clubs.,"[0, 1]"
1,,1,1,6390,undefined,0,response,"[0, 9, 3]",,0,,1,20,"[9, 5, 0]",,"[2, 3, 7]",There are four ticks.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,There are four triangles.,"[0, 0, 0]","[0, 0, 0]",18522,There are four diamonds.,"[0, 1]"
0,,0,0,1565,undefined,0,response,"[4, 5, 0]",,0,,1,20,"[1, 0, 5]",,"[1, 6, 5]",There are four clubs.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,There are four clubs.,"[0, 0, 0]","[0, 0, 0]",82418,There are four hearts.,"[1, 0]"
1,,1,1,1559,undefined,2,filler,"[6, 9, 0]",,1,,2,20,"[9, 0, 2]",,"[3, 9, 8]",There is a spade.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,There is a triangle and a diamond.,"[0, 0, 0]","[0, 0, 0]",4928,There is a star and a triangle.,"[0, 1]"
1,,1,1,8082,undefined,1,response,"[9, 5, 8]",,0,,1,20,"[8, 3, 0]",,"[4, 3, 0]",There are four hearts.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,There are four notes.,"[0, 0, 0]","[0, 0, 0]",10940,There are four triangles.,"[0, 1]"
1,,0,1,63783,undefined,3,response,"[9, 8, 1]",,0,,2,20,"[11, 4, 7]",,"[6, 3, 7]",There is a star.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,4 + 7 = ?,"[9, 0, 0]","[7, 0, 0]",367412,8 + 1 = ?,"[0, 1]"
1,,1,1,3822,undefined,1,response,"[2, 3, 4]",,0,,0,20,"[4, 5, 8]",,"[4, 6, 0]",Some of the symbols are hearts.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",64580,Some of the symbols are ticks.,"[0, 1]"
0,,1,0,5111,undefined,1,filler,"[6, 2, 9]",,1,,2,20,"[4, 5, 7]",,"[5, 1, 8]",There is a square.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,There is a heart.,"[0, 0, 0]","[0, 0, 0]",12973,There is a star.,"[1, 0]"
0,,1,0,1809,undefined,1,response,"[2, 9, 7]",,0,,1,20,"[7, 8, 0]",,"[4, 3, 5]",There are four hearts.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,There are four circles.,"[0, 0, 0]","[0, 0, 0]",4003,There are four ticks.,"[1, 0]"
0,,0,0,5442,undefined,0,filler,"[6, 1, 0]",,1,,2,20,"[3, 6, 0]",,"[1, 7, 4]",There is a club.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,There is a spade.,"[0, 0, 0]","[0, 0, 0]",17279,There is a star.,"[1, 0]"
0,,1,0,84239,undefined,1,response,"[4, 0, 2]",,0,,2,20,"[6, 2, 5]",,"[7, 8, 3]",There is a circle.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,There is a star.,"[0, 0, 0]","[0, 0, 0]",99436,There is a heart.,"[1, 0]"
0,,1,0,1473,undefined,2,filler,"[6, 1, 3]",,1,,2,20,"[0, 3, 2]",,"[4, 7, 5]",There is a heart.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,There is a diamond and a spade.,"[0, 0, 0]","[0, 0, 0]",21990,There is a star and a club.,"[1, 0]"
0,,1,0,1952,undefined,2,filler,"[8, 4, 1]",,0,,2,20,"[6, 9, 0]",,"[1, 3, 7]",There is a club.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,There is a star and a triangle.,"[0, 0, 0]","[0, 0, 0]",47453,There is a note and a heart.,"[1, 0]"
0,,0,0,1721,undefined,0,response,"[5, 8, 3]",,0,,0,20,"[5, 1, 0]",,"[5, 2, 0]",Some of the symbols are squares.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,Some of the symbols are squares.,"[0, 0, 0]","[0, 0, 0]",6791,Some of the symbols are squares.,"[1, 0]"
0,,1,0,1982,undefined,2,filler,"[5, 0, 7]",,1,,0,20,"[5, 6, 7]",,"[5, 3, 2]",Some of the symbols are squares.,0,,"[0, 1]",False,False,alternative,31.873083333333334,True,All of the symbols are squares.,"[0, 0, 0]","[0, 0, 0]",4947,All of the symbols are squares.,"[1, 0]"
1,,0,0,27445,undefined,3,response,"[5, 4, 1]",,0,,1,20,"[7, 3, 4]",,"[7, 4, 1]",There are four circles.,1,,"[1, 0]",False,False,alternative,31.873083333333334,False,3 + 4 = ?,"[9, 0, 0]","[2, 0, 0]",30666,4 + 1 = ?,"[0, 1]"
1,,1,1,15057,undefined,0,filler,"[2, 0, 6]",,1,,2,20,"[3, 1, 8]",,"[3, 6, 1]",There is a spade.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,There is a spade.,"[0, 0, 0]","[0, 0, 0]",18938,There is a tick.,"[0, 1]"
1,,1,1,1168,undefined,2,response,"[0, 3, 5]",,0,,1,20,"[8, 1, 2]",,"[4, 9, 7]",There are four hearts.,0,,"[0, 1]",False,False,alternative,31.873083333333334,True,There are six notes.,"[0, 0, 0]","[0, 0, 0]",45178,There are six diamonds.,"[0, 1]"
1,,1,1,1156,undefined,1,response,"[3, 4, 1]",,0,,2,20,"[7, 1, 9]",,"[2, 0, 4]",There is a tick.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,There is a circle.,"[0, 0, 0]","[0, 0, 0]",6012,There is a spade.,"[0, 1]"
0,,1,1,1911,undefined,3,filler,"[10, 2, 8]",,1,,1,20,"[15, 6, 9]",,"[4, 0, 2]",There are four hearts.,0,,"[0, 1]",False,False,alternative,31.873083333333334,False,6 + 9 = ?,"[1, 0, 0]","[2, 0, 0]",4767,2 + 8 = ?,"[1, 0]"
0,,0,0,16336,undefined,2,response,"[7, 5, 8]",,0,,1,20,"[6, 4, 3]",,"[1, 3, 5]",There are four clubs.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,There are six stars.,"[0, 0, 0]","[0, 0, 0]",19518,There are six circles.,"[1, 0]"
0,,1,0,1653,undefined,1,response,"[1, 8, 0]",,0,,0,20,"[9, 6, 2]",,"[8, 6, 5]",Some of the symbols are notes.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,Some of the symbols are triangles.,"[0, 0, 0]","[0, 0, 0]",8369,Some of the symbols are clubs.,"[1, 0]"
1,,0,0,10239,undefined,3,filler,"[4, 0, 4]",,1,,2,20,"[5, 5, 0]",,"[0, 9, 1]",There is a diamond.,1,,"[1, 0]",False,False,alternative,31.873083333333334,False,5 + 0 = ?,"[4, 0, 0]","[9, 0, 0]",12617,0 + 4 = ?,"[0, 1]"
1,,0,1,7570,undefined,0,response,"[0, 6, 5]",,0,,0,20,"[9, 8, 6]",,"[1, 0, 6]",Some of the symbols are clubs.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,Some of the symbols are triangles.,"[0, 0, 0]","[0, 0, 0]",13037,Some of the symbols are diamonds.,"[0, 1]"
1,,0,1,1257,undefined,3,response,"[9, 4, 5]",,0,,2,20,"[9, 8, 1]",,"[2, 6, 9]",There is a tick.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,8 + 1 = ?,"[2, 0, 0]","[5, 0, 0]",6539,4 + 5 = ?,"[0, 1]"
1,,1,1,3421,undefined,1,filler,"[3, 9, 7]",,1,,2,20,"[2, 7, 4]",,"[9, 6, 0]",There is a triangle.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,There is a tick.,"[0, 0, 0]","[0, 0, 0]",30805,There is a spade.,"[0, 1]"
0,,1,0,1196,undefined,2,filler,"[6, 5, 3]",,1,,2,20,"[2, 6, 3]",,"[8, 7, 6]",There is a note.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,There is a tick and a star.,"[0, 0, 0]","[0, 0, 0]",23659,There is a star and a square.,"[1, 0]"
1,,0,1,1180,undefined,0,filler,"[0, 7, 8]",,1,,2,20,"[9, 2, 8]",,"[1, 0, 5]",There is a club.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,There is a triangle.,"[0, 0, 0]","[0, 0, 0]",3389,There is a diamond.,"[0, 1]"
1,,1,1,1214,undefined,0,filler,"[9, 4, 2]",,1,,0,20,"[8, 9, 3]",,"[0, 8, 7]",Some of the symbols are diamonds.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,Some of the symbols are notes.,"[0, 0, 0]","[0, 0, 0]",5213,Some of the symbols are triangles.,"[0, 1]"
1,,1,1,1042,undefined,2,filler,"[3, 5, 1]",,1,,1,20,"[7, 4, 8]",,"[1, 5, 6]",There are four clubs.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,There are six circles.,"[0, 0, 0]","[0, 0, 0]",3199,There are six spades.,"[0, 1]"
1,,1,1,1195,undefined,2,filler,"[9, 7, 3]",,1,,0,20,"[0, 7, 8]",,"[8, 4, 5]",Some of the symbols are notes.,0,,"[0, 1]",False,False,alternative,31.873083333333334,True,All of the symbols are diamonds.,"[0, 0, 0]","[0, 0, 0]",4524,All of the symbols are triangles.,"[0, 1]"
1,,0,1,893,undefined,0,filler,"[9, 3, 2]",,1,,1,20,"[0, 9, 3]",,"[7, 4, 0]",There are four circles.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,There are four diamonds.,"[0, 0, 0]","[0, 0, 0]",7105,There are four triangles.,"[0, 1]"
0,,1,0,1439,undefined,3,filler,"[10, 2, 8]",,1,,0,20,"[13, 4, 9]",,"[4, 3, 5]",Some of the symbols are hearts.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,4 + 9 = ?,"[3, 0, 0]","[9, 0, 0]",4480,2 + 8 = ?,"[1, 0]"
0,,0,0,870,undefined,3,filler,"[7, 0, 7]",,1,,1,20,"[14, 7, 7]",,"[5, 7, 9]",There are four squares.,1,,"[1, 0]",False,False,alternative,31.873083333333334,True,7 + 7 = ?,"[3, 0, 0]","[6, 0, 0]",3439,0 + 7 = ?,"[1, 0]"
0,,0,0,889,undefined,2,filler,"[9, 7, 3]",,1,,1,20,"[3, 0, 1]",,"[2, 4, 8]",There are four ticks.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,There are six spades.,"[0, 0, 0]","[0, 0, 0]",2668,There are six triangles.,"[1, 0]"
0,,0,1,4320,undefined,3,response,"[14, 6, 8]",,0,,1,20,"[14, 5, 9]",,"[6, 8, 1]",There are four stars.,0,,"[1, 0]",False,True,alternative,31.873083333333334,False,5 + 9 = ?,"[4, 0, 0]","[6, 0, 0]",6469,6 + 8 = ?,"[1, 0]"
0,,0,0,3169,undefined,1,response,"[5, 6, 2]",,0,,1,20,"[7, 1, 9]",,"[5, 4, 6]",There are four squares.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,There are four circles.,"[0, 0, 0]","[0, 0, 0]",11485,There are four squares.,"[1, 0]"
1,,1,1,3824,undefined,3,response,"[5, 3, 2]",,0,,1,20,"[17, 8, 9]",,"[5, 4, 8]",There are four squares.,0,,"[0, 1]",False,False,alternative,31.873083333333334,True,8 + 9 = ?,"[4, 0, 0]","[7, 0, 0]",5788,3 + 2 = ?,"[0, 1]"
0,,1,0,1262,undefined,3,response,"[13, 4, 9]",,0,,1,20,"[16, 7, 9]",,"[0, 9, 3]",There are four diamonds.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,7 + 9 = ?,"[8, 0, 0]","[4, 0, 0]",35662,4 + 9 = ?,"[1, 0]"
0,,1,0,7402,undefined,0,filler,"[4, 0, 3]",,1,,0,20,"[4, 9, 3]",,"[3, 0, 4]",Some of the symbols are spades.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,Some of the symbols are hearts.,"[0, 0, 0]","[0, 0, 0]",14052,Some of the symbols are hearts.,"[1, 0]"
0,,1,1,1173,undefined,3,response,"[8, 4, 4]",,0,,0,20,"[11, 8, 3]",,"[4, 7, 5]",Some of the symbols are hearts.,0,,"[0, 1]",False,False,alternative,31.873083333333334,False,8 + 3 = ?,"[2, 0, 0]","[1, 0, 0]",3313,4 + 4 = ?,"[1, 0]"
0,,0,0,2587,undefined,2,response,"[2, 7, 5]",,0,,2,20,"[7, 3, 6]",,"[6, 4, 0]",There is a star.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,There is a circle and a spade.,"[0, 0, 0]","[0, 0, 0]",7301,There is a tick and a circle.,"[1, 0]"
0,,1,1,1099,undefined,3,response,"[13, 4, 9]",,0,,2,20,"[8, 8, 0]",,"[4, 0, 9]",There is a heart.,0,,"[0, 1]",False,False,alternative,31.873083333333334,False,8 + 0 = ?,"[1, 0, 0]","[9, 0, 0]",2913,4 + 9 = ?,"[1, 0]"
1,,0,1,1095,undefined,1,response,"[7, 3, 0]",,0,,2,20,"[6, 9, 4]",,"[4, 8, 0]",There is a heart.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,There is a star.,"[0, 0, 0]","[0, 0, 0]",4170,There is a circle.,"[0, 1]"
1,,1,1,1035,undefined,1,response,"[6, 9, 2]",,0,,1,20,"[7, 8, 0]",,"[4, 1, 2]",There are four hearts.,0,,"[0, 1]",False,False,alternative,31.873083333333334,True,There are four circles.,"[0, 0, 0]","[0, 0, 0]",3356,There are four stars.,"[0, 1]"
1,,1,1,942,undefined,0,response,"[4, 2, 3]",,0,,0,20,"[1, 9, 8]",,"[0, 8, 2]",Some of the symbols are diamonds.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,Some of the symbols are clubs.,"[0, 0, 0]","[0, 0, 0]",3702,Some of the symbols are hearts.,"[0, 1]"
1,,1,1,1042,undefined,2,response,"[0, 2, 3]",,0,,0,20,"[5, 1, 4]",,"[5, 3, 9]",Some of the symbols are squares.,1,,"[0, 1]",True,True,alternative,31.873083333333334,True,All of the symbols are squares.,"[0, 0, 0]","[0, 0, 0]",3560,All of the symbols are diamonds.,"[0, 1]"
0,,0,0,1374,undefined,2,filler,"[6, 0, 9]",,1,,0,20,"[7, 3, 4]",,"[7, 9, 1]",Some of the symbols are circles.,0,,"[1, 0]",True,True,alternative,31.873083333333334,True,All of the symbols are circles.,"[0, 0, 0]","[0, 0, 0]",10849,All of the symbols are stars.,"[1, 0]"
0,,1,1,1395,undefined,3,filler,"[14, 8, 6]",,1,,1,20,"[6, 6, 0]",,"[7, 9, 0]",There are four circles.,0,,"[0, 1]",False,False,alternative,31.873083333333334,False,6 + 0 = ?,"[3, 0, 0]","[0, 0, 0]",8030,8 + 6 = ?,"[1, 0]"
